fighter,5D,Ref,event_odds_url,event_ufcstats_url,event_id,event_name
Curtis Blaydes,-390.0,-340.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Josh Emmett,165.0,155.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Shane Burgos,-190.0,-180.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Marion Reneau,210.0,195.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Raquel Pennington,-250.0,-230.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Belal Muhammad,-122.0,-120.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Lyman Good,102.0,100.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Jim Miller,225.0,222.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Roosevelt Roberts,-265.0,-262.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Bobby Green,-270.0,-250.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Clay Guida,230.0,210.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Tecia Torres,200.0,190.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Oskar Piechota,105.0,101.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Cortney Casey,105.0,-102.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Gillian Robertson,-125.0,-118.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Frank Camacho,-290.0,-280.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Justin Jaynes,260.0,240.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Lauren Murphy,-135.0,-123.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Roxanne Modafferi,115.0,103.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Austin Hubbard,170.0,155.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Max Rohskopf,-200.0,-180.0,https://www.bestfightodds.com/events/ufc-on-espn-11-blaydes-vs-volkov-1897,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc,ufc-on-espn-11-blaydes-vs-volkov-1897,UFC Fight Night: Blaydes vs. Volkov
Alexander Gustafsson,-320.0,-335.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Chris Fishgold,110.0,110.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Makwan Amirkhani,-130.0,-130.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Aleksandar Rakic,-255.0,-260.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Jimi Manuwa,215.0,220.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Christos Giagos,145.0,133.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Damir Hadzovic,-165.0,-153.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Daniel Teymur,110.0,108.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Sergey Khandozhko,-155.0,-145.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Lina Lansberg,325.0,330.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Tonya Evinger,-400.0,-400.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Leonardo Santos,-155.0,-150.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Stevie Ray,135.0,130.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Frank Camacho,-130.0,-130.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Nick Hein,110.0,110.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Bea Malecki,-125.0,-123.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Duda Santana,105.0,103.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Danilo Belluardo,-115.0,-103.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Joel Alvarez,-105.0,-117.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Devin Clark,-110.0,105.0,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,ufc-on-espn-11-gustafsson-vs-smith-1676,UFC Fight Night: Gustafsson vs. Smith
Renato Moicano,-220.0,-230.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
John Lineker,-220.0,-205.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Rob Font,180.0,175.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Bryan Barberena,-235.0,-240.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Randy Brown,195.0,205.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Andre Ewell,-140.0,-136.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Andrea Lee,-185.0,-175.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Kevin Holland,-230.0,-214.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Dan Ige,120.0,125.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Kevin Aguilar,-140.0,-145.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Ashley Yoder,-140.0,-143.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Syuri Kondo,120.0,123.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Luis Pena,-380.0,-360.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Matt Wiman,315.0,295.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Allen Crowder,190.0,200.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Jairzinho Rozenstruik,-230.0,-235.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Ariane Lipski,-255.0,-255.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Molly McCann,215.0,215.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Deron Winn,-360.0,-350.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Eric Spicely,300.0,28.0,https://www.bestfightodds.com/events/ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,http://www.ufcstats.com/event-details/b16a7e6a627e9789,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,UFC Fight Night: Moicano vs. The Korean Zombie
Dan Hooker,185.0,185.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Dustin Poirier,-225.0,-220.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Mickey Gall,245.0,240.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Mike Perry,-29.0,-280.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Gian Villante,245.0,238.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Maurice Greene,-290.0,-278.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Brendan Allen,-350.0,-330.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Kyle Daukaus,290.0,270.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Philipe Lins,-12.0,-125.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Tanner Boser,100.0,105.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Julian Erosa,400.0,390.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Sean Woodson,-500.0,-505.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Khama Worthy,215.0,200.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Luis Pena,-255.0,-235.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Jason Witt,210.0,200.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Takashi Sato,-250.0,-235.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Kay Hansen,-235.0,-235.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Jordan Griffin,110.0,115.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Youssef Zalal,-130.0,-135.0,https://www.bestfightodds.com/events/ufc-on-espn-12-poirier-vs-hooker-1895,http://www.ufcstats.com/event-details/c32eab6c2119e989,ufc-on-espn-12-poirier-vs-hooker-1895,UFC Fight Night: Poirier vs. Hooker
Aspen Ladd,-120.0,-111.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Ricky Simon,-355.0,-345.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Urijah Faber,320.0,285.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Darren Elkins,-115.0,-105.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Ryan Hall,-105.0,-115.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Josh Emmett,150.0,141.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Mirsad Bektic,-170.0,-161.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Karl Roberson,-220.0,-210.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Wellington Turman,180.0,180.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Cezar Ferreira,180.0,170.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Marvin Vettori,-220.0,-200.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
John Allan,340.0,350.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Mike Rodriguez,-425.0,-450.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Andre Fili,-160.0,-153.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Sheymon Moraes,140.0,133.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Nicco Montano,210.0,210.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Benito Lopez,-105.0,-105.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Vince Morales,-105.0,-115.0,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,http://www.ufcstats.com/event-details/2f8f3c69522db931,ufc-on-espn-13-de-randamie-vs-ladd-1714,UFC Fight Night: De Randamie vs. Ladd
Liz Carmouche,700.0,775.0,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,http://www.ufcstats.com/event-details/e5d03e4d966126bd,ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,UFC Fight Night: Shevchenko vs. Carmouche 2
Valentina Shevchenko,-1100.0,-1200.0,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,http://www.ufcstats.com/event-details/e5d03e4d966126bd,ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,UFC Fight Night: Shevchenko vs. Carmouche 2
Mike Perry,210.0,197.0,https://www.bestfightodds.com/events/ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,http://www.ufcstats.com/event-details/e5d03e4d966126bd,ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,UFC Fight Night: Shevchenko vs. Carmouche 2
