,0,odds_search,fighter_odds_url
1368,Matt Hughes,https://www.bestfightodds.com/search?query=Matt Hughes,/fighters/Matt-Hughes-85
1369,Junior Assuncao,https://www.bestfightodds.com/search?query=Junior Assuncao,/fighters/Junior-Assuncao-167
1370,Clay Harvison,https://www.bestfightodds.com/search?query=Clay Harvison,/fighters/Clay-Harvison-2571
1371,Alan Belcher,https://www.bestfightodds.com/search?query=Alan Belcher,/fighters/Alan-Belcher-165
1372,Dennis Hallman,https://www.bestfightodds.com/search?query=Dennis Hallman,/fighters/Dennis-Hallman-193
1373,Jeff Hougland,https://www.bestfightodds.com/search?query=Jeff Hougland,/fighters/Jeff-Hougland-2627
1374,Christian Morecraft,https://www.bestfightodds.com/search?query=Christian Morecraft,/fighters/Christian-Morecraft-1944
1375,Daniel Roberts,https://www.bestfightodds.com/search?query=Daniel Roberts,/fighters/Daniel-Roberts-1744
1376,Joe Stevenson,https://www.bestfightodds.com/search?query=Joe Stevenson,/fighters/Joe-Stevenson-82
1377,Shane Carwin,https://www.bestfightodds.com/search?query=Shane Carwin,/fighters/Shane-Carwin-639
1378,Vagner Rocha,https://www.bestfightodds.com/search?query=Vagner Rocha,/fighters/Vagner-Rocha-1087
1379,Kenny Florian,https://www.bestfightodds.com/search?query=Kenny Florian,/fighters/Kenny-Florian-45
1380,Jesse Bongfeldt,https://www.bestfightodds.com/search?query=Jesse Bongfeldt,/fighters/Jesse-Bongfeldt-2169
1381,Dave Herman,https://www.bestfightodds.com/search?query=Dave Herman,/fighters/Dave-Herman-499
1382,Danny Downes,https://www.bestfightodds.com/search?query=Danny Downes,/fighters/Danny-Downes-1970
1383,Chuck O'Neil,https://www.bestfightodds.com/search?query=Chuck O'Neil,/fighters/Chuck-O-Neil-1257
1384,Ryan McGillivray,https://www.bestfightodds.com/search?query=Ryan McGillivray,/fighters/Ryan-McGillivray-962
1385,Cole Escovedo,https://www.bestfightodds.com/search?query=Cole Escovedo,/fighters/Cole-Escovedo-1238
1386,Kendall Grove,https://www.bestfightodds.com/search?query=Kendall Grove,/fighters/Kendall-Grove-120
1387,Jon Madsen,https://www.bestfightodds.com/search?query=Jon Madsen,/fighters/Jon-Madsen-1676
1388,Waylon Lowe,https://www.bestfightodds.com/search?query=Waylon Lowe,/fighters/Waylon-Lowe-1250
1389,Sean McCorkle,https://www.bestfightodds.com/search?query=Sean McCorkle,/fighters/Sean-McCorkle-2006
1390,Mario Miranda,https://www.bestfightodds.com/search?query=Mario Miranda,/fighters/Mario-Miranda-1743
1391,Kurt Pellegrino,https://www.bestfightodds.com/search?query=Kurt Pellegrino,/fighters/Kurt-Pellegrino-83
1392,Ricardo Almeida,https://www.bestfightodds.com/search?query=Ricardo Almeida,/fighters/Ricardo-Almeida-194
1393,Rob Kimmons,https://www.bestfightodds.com/search?query=Rob Kimmons,
1394,Tom Blackledge,https://www.bestfightodds.com/search?query=Tom Blackledge,/fighters/Tom-Blackledge-2007
1395,Maciej Jewtuszko,https://www.bestfightodds.com/search?query=Maciej Jewtuszko,/fighters/Maciej-Jewtuszko-1980
1396,Paul Taylor,https://www.bestfightodds.com/search?query=Paul Taylor,/fighters/Paul-Taylor-134
1397,Phil Baroni,https://www.bestfightodds.com/search?query=Phil Baroni,/fighters/Phil-Baroni-34
1398,Joe Doerksen,https://www.bestfightodds.com/search?query=Joe Doerksen,
1399,Pat Audinwood,https://www.bestfightodds.com/search?query=Pat Audinwood,
1400,Sako Chivitchian,https://www.bestfightodds.com/search?query=Sako Chivitchian,
1401,Fredson Paixao,https://www.bestfightodds.com/search?query=Fredson Paixao,
1402,Ian Loveland,https://www.bestfightodds.com/search?query=Ian Loveland,
1403,Mike Lullo,https://www.bestfightodds.com/search?query=Mike Lullo,/fighters/Mike-Lullo-2207
1404,Gerald Harris,https://www.bestfightodds.com/search?query=Gerald Harris,/fighters/Gerald-Harris-1560
1405,Paul Kelly,https://www.bestfightodds.com/search?query=Paul Kelly,/fighters/Paul-Kelly-397
1406,Karo Parisyan,https://www.bestfightodds.com/search?query=Karo Parisyan,
1407,Kris McCray,https://www.bestfightodds.com/search?query=Kris McCray,/fighters/Kris-McCray-1191
1408,Seth Petruzelli,https://www.bestfightodds.com/search?query=Seth Petruzelli,/fighters/Seth-Petruzelli-883
1409,Mike Guymon,https://www.bestfightodds.com/search?query=Mike Guymon,/fighters/Mike-Guymon-1623
1410,James McSweeney,https://www.bestfightodds.com/search?query=James McSweeney,/fighters/James-McSweeney-796
1411,Spencer Fisher,https://www.bestfightodds.com/search?query=Spencer Fisher,/fighters/Spencer-Fisher-2
1412,James Wilks,https://www.bestfightodds.com/search?query=James Wilks,/fighters/James-Wilks-1422
1413,Steve Lopez,https://www.bestfightodds.com/search?query=Steve Lopez,/fighters/Steve-Lopez-1533
1414,Matt Serra,https://www.bestfightodds.com/search?query=Matt Serra,/fighters/Matt-Serra-86
1415,Sean Sherk,https://www.bestfightodds.com/search?query=Sean Sherk,/fighters/Sean-Sherk-41
1416,Tomasz Drwal,https://www.bestfightodds.com/search?query=Tomasz Drwal,/fighters/Tomasz-Drwal-164
1417,Brian Foster,https://www.bestfightodds.com/search?query=Brian Foster,/fighters/Brian-Foster-333
1418,Nick Osipczak,https://www.bestfightodds.com/search?query=Nick Osipczak,/fighters/Nick-Osipczak-1442
1419,Randy Couture,https://www.bestfightodds.com/search?query=Randy Couture,/fighters/Randy-Couture-79
1420,Andre Winner,https://www.bestfightodds.com/search?query=Andre Winner,/fighters/Andre-Winner-630
1421,Rodney Wallace,https://www.bestfightodds.com/search?query=Rodney Wallace,/fighters/Rodney-Wallace-1625
1422,Dustin Hazelett,https://www.bestfightodds.com/search?query=Dustin Hazelett,/fighters/Dustin-Hazelett-31
1423,Todd Brown,https://www.bestfightodds.com/search?query=Todd Brown,/fighters/Todd-Brown-2032
1424,James Irvin,https://www.bestfightodds.com/search?query=James Irvin,/fighters/James-Irvin-400
1425,Forrest Petz,https://www.bestfightodds.com/search?query=Forrest Petz,/fighters/Forrest-Petz-7
1426,Chris Lytle,https://www.bestfightodds.com/search?query=Chris Lytle,/fighters/Chris-Lytle-52
1427,Josh Bryant,https://www.bestfightodds.com/search?query=Josh Bryant,/fighters/Josh-Bryant-1961
1428,Keith Jardine,https://www.bestfightodds.com/search?query=Keith Jardine,/fighters/Keith-Jardine-119
1429,Jamie Yager,https://www.bestfightodds.com/search?query=Jamie Yager,/fighters/Jamie-Yager-1957
1430,John Gunderson,https://www.bestfightodds.com/search?query=John Gunderson,/fighters/John-Gunderson-323
1431,Chuck Liddell,https://www.bestfightodds.com/search?query=Chuck Liddell,/fighters/Chuck-Liddell-114
1432,David Loiseau,https://www.bestfightodds.com/search?query=David Loiseau,/fighters/David-Loiseau-457
1433,Jesse Forbes,https://www.bestfightodds.com/search?query=Jesse Forbes,/fighters/Jesse-Forbes-207
1434,Jason Brilz,https://www.bestfightodds.com/search?query=Jason Brilz,/fighters/Jason-Brilz-857
1435,Marcus Davis,https://www.bestfightodds.com/search?query=Marcus Davis,/fighters/Marcus-Davis-26
1436,Yoshiyuki Yoshida,https://www.bestfightodds.com/search?query=Yoshiyuki Yoshida,/fighters/Yoshiyuki-Yoshida-611
1437,Kevin Ferguson,https://www.bestfightodds.com/search?query=Kevin Ferguson,/fighters/Kevin-Ferguson-Jr-6592
1438,Nate Quarry,https://www.bestfightodds.com/search?query=Nate Quarry,/fighters/Nate-Quarry-171
1439,Caol Uno,https://www.bestfightodds.com/search?query=Caol Uno,
1440,Rob Emerson,https://www.bestfightodds.com/search?query=Rob Emerson,/fighters/Rob-Emerson-73
1441,Eliot Marshall,https://www.bestfightodds.com/search?query=Eliot Marshall,/fighters/Eliot-Marshall-991
1442,Eric Schafer,https://www.bestfightodds.com/search?query=Eric Schafer,/fighters/Eric-Schafer-212
1443,Chris Tuchscherer,https://www.bestfightodds.com/search?query=Chris Tuchscherer,/fighters/Chris-Tuchscherer-1295
1444,Paul Daley,https://www.bestfightodds.com/search?query=Paul Daley,/fighters/Paul-Daley-477
1445,Martin Kampmann,https://www.bestfightodds.com/search?query=Martin Kampmann,/fighters/Martin-Kampmann-578
1446,Ryan Jensen,https://www.bestfightodds.com/search?query=Ryan Jensen,/fighters/Ryan-Jensen-128
1447,Jake Rosholt,https://www.bestfightodds.com/search?query=Jake Rosholt,/fighters/Jake-Rosholt-811
1448,Jesse Lennox,https://www.bestfightodds.com/search?query=Jesse Lennox,/fighters/Jesse-Lennox-974
1449,Shannon Gugerty,https://www.bestfightodds.com/search?query=Shannon Gugerty,/fighters/Shannon-Gugerty-787
1450,Mark Coleman,https://www.bestfightodds.com/search?query=Mark Coleman,/fighters/Mark-Coleman-601
1451,Brad Blackburn,https://www.bestfightodds.com/search?query=Brad Blackburn,/fighters/Brad-Blackburn-518
1452,Jason Dent,https://www.bestfightodds.com/search?query=Jason Dent,/fighters/Jason-Dent-1440
1453,Brock Larson,https://www.bestfightodds.com/search?query=Brock Larson,/fighters/Brock-Larson-142
1454,Tim Hague,https://www.bestfightodds.com/search?query=Tim Hague,
1455,Kyle Bradley,https://www.bestfightodds.com/search?query=Kyle Bradley,/fighters/Kyle-Bradley-474
1456,Drew McFedries,https://www.bestfightodds.com/search?query=Drew McFedries,/fighters/Drew-McFedries-5
1457,Denis Kang,https://www.bestfightodds.com/search?query=Denis Kang,/fighters/Denis-Kang-310
1458,Tim Credeur,https://www.bestfightodds.com/search?query=Tim Credeur,
1459,Shane Nelson,https://www.bestfightodds.com/search?query=Shane Nelson,/fighters/Shane-Nelson-996
1460,Mike Ciesnolevicz,https://www.bestfightodds.com/search?query=Mike Ciesnolevicz,/fighters/Mike-Ciesnolevicz-607
1461,Matt Veach,https://www.bestfightodds.com/search?query=Matt Veach,/fighters/Matt-Veach-1068
1462,Dan Cramer,https://www.bestfightodds.com/search?query=Dan Cramer,/fighters/Dan-Cramer-999
1463,Jake O'Brien,https://www.bestfightodds.com/search?query=Jake O'Brien,/fighters/Jake-O-Brien-488
1464,Antoni Hardonk,https://www.bestfightodds.com/search?query=Antoni Hardonk,/fighters/Antoni-Hardonk-122
1465,Wilson Gouveia,https://www.bestfightodds.com/search?query=Wilson Gouveia,/fighters/Wilson-Gouveia-141
1466,Rolando Delgado,https://www.bestfightodds.com/search?query=Rolando Delgado,/fighters/Rolando-Delgado-998
1467,Junie Browning,https://www.bestfightodds.com/search?query=Junie Browning,/fighters/Junie-Browning-989
1468,Luigi Fioravanti,https://www.bestfightodds.com/search?query=Luigi Fioravanti,/fighters/Luigi-Fioravanti-8
1469,Steve Bruno,https://www.bestfightodds.com/search?query=Steve Bruno,/fighters/Steve-Bruno-14
1470,Dale Hartt,https://www.bestfightodds.com/search?query=Dale Hartt,/fighters/Dale-Hartt-786
1471,Justin McCully,https://www.bestfightodds.com/search?query=Justin McCully,/fighters/Justin-McCully-209
1472,Pete Sell,https://www.bestfightodds.com/search?query=Pete Sell,/fighters/Pete-Sell-172
1473,Hermes Franca,https://www.bestfightodds.com/search?query=Hermes Franca,/fighters/Hermes-Franca-40
1474,David Bielkheden,https://www.bestfightodds.com/search?query=David Bielkheden,/fighters/David-Bielkheden-486
1475,Per Eklund,https://www.bestfightodds.com/search?query=Per Eklund,/fighters/Per-Eklund-395
1476,Ryo Chonan,https://www.bestfightodds.com/search?query=Ryo Chonan,
1477,Chris Wilson,https://www.bestfightodds.com/search?query=Chris Wilson,/fighters/Chris-Wilson-485
1478,Rory Markham,https://www.bestfightodds.com/search?query=Rory Markham,/fighters/Rory-Markham-428
1479,Nate Loughran,https://www.bestfightodds.com/search?query=Nate Loughran,/fighters/Nate-Loughran-794
1480,Kevin Burns,https://www.bestfightodds.com/search?query=Kevin Burns,/fighters/Kevin-Burns-732
1481,Justin Buchholz,https://www.bestfightodds.com/search?query=Justin Buchholz,/fighters/Justin-Buchholz-424
1482,Dean Lister,https://www.bestfightodds.com/search?query=Dean Lister,/fighters/Dean-Lister-402
1483,Rich Clementi,https://www.bestfightodds.com/search?query=Rich Clementi,/fighters/Rich-Clementi-275
1484,Rameau Thierry,https://www.bestfightodds.com/search?query=Rameau Thierry,
1485,Goran Reljic,https://www.bestfightodds.com/search?query=Goran Reljic,
1486,Jason Day,https://www.bestfightodds.com/search?query=Jason Day,/fighters/Jason-Day-546
1487,Jonathan Goulet,https://www.bestfightodds.com/search?query=Jonathan Goulet,/fighters/Jonathan-Goulet-137
1488,Marcus Aurelio,https://www.bestfightodds.com/search?query=Marcus Aurelio,/fighters/Marcus-Aurelio-124
1489,Heath Herring,https://www.bestfightodds.com/search?query=Heath Herring,/fighters/Heath-Herring-47
1490,Jorge Gurgel,https://www.bestfightodds.com/search?query=Jorge Gurgel,/fighters/Jorge-Gurgel-51
1491,Marvin Eastman,https://www.bestfightodds.com/search?query=Marvin Eastman,/fighters/Marvin-Eastman-214
1492,Corey Hill,https://www.bestfightodds.com/search?query=Corey Hill,/fighters/Corey-Hill-423
1493,Eddie Sanchez,https://www.bestfightodds.com/search?query=Eddie Sanchez,/fighters/Eddie-Sanchez-28
1494,Matt Arroyo,https://www.bestfightodds.com/search?query=Matt Arroyo,/fighters/Matt-Arroyo-411
1495,War Machine,https://www.bestfightodds.com/search?query=War Machine,/fighters/War-Machine-1550
1496,Roman Mitichyan,https://www.bestfightodds.com/search?query=Roman Mitichyan,/fighters/Roman-Mitichyan-371
1497,Roger Huerta,https://www.bestfightodds.com/search?query=Roger Huerta,/fighters/Roger-Huerta-65
1498,Troy Mandaloniz,https://www.bestfightodds.com/search?query=Troy Mandaloniz,/fighters/Troy-Mandaloniz-369
1499,Akihiro Gono,https://www.bestfightodds.com/search?query=Akihiro Gono,/fighters/Akihiro-Gono-287
1500,Alvin Robinson,https://www.bestfightodds.com/search?query=Alvin Robinson,/fighters/Alvin-Robinson-44
1501,Matt Grice,https://www.bestfightodds.com/search?query=Matt Grice,/fighters/Matt-Grice-216
1502,Tim Sylvia,https://www.bestfightodds.com/search?query=Tim Sylvia,/fighters/Tim-Sylvia-174
1503,Christian Wellisch,https://www.bestfightodds.com/search?query=Christian Wellisch,/fighters/Christian-Wellisch-208
1504,Luke Cummo,https://www.bestfightodds.com/search?query=Luke Cummo,/fighters/Luke-Cummo-170
1505,Jess Liaudin,https://www.bestfightodds.com/search?query=Jess Liaudin,/fighters/Jess-Liaudin-136
1506,Houston Alexander,https://www.bestfightodds.com/search?query=Houston Alexander,/fighters/Houston-Alexander-133
1507,Renato Sobral,https://www.bestfightodds.com/search?query=Renato Sobral,/fighters/Renato-Sobral-126
1508,Nate Mohr,https://www.bestfightodds.com/search?query=Nate Mohr,/fighters/Nate-Mohr-16
1509,Din Thomas,https://www.bestfightodds.com/search?query=Din Thomas,/fighters/Din-Thomas-116
1510,Terry Martin,https://www.bestfightodds.com/search?query=Terry Martin,/fighters/Terry-Martin-138
1511,Kalib Starnes,https://www.bestfightodds.com/search?query=Kalib Starnes,
1512,Drew Fickett,https://www.bestfightodds.com/search?query=Drew Fickett,/fighters/Drew-Fickett-53
1513,Kuniyoshi Hironaka,https://www.bestfightodds.com/search?query=Kuniyoshi Hironaka,
1514,Jason Lambert,https://www.bestfightodds.com/search?query=Jason Lambert,/fighters/Jason-Lambert-140
1515,David Heath,https://www.bestfightodds.com/search?query=David Heath,/fighters/David-Heath-125
1516,Logan Clark,https://www.bestfightodds.com/search?query=Logan Clark,/fighters/Logan-Clark-155
1517,Pete Spratt,https://www.bestfightodds.com/search?query=Pete Spratt,/fighters/Pete-Spratt-9
1518,Travis Lutter,https://www.bestfightodds.com/search?query=Travis Lutter,/fighters/Travis-Lutter-129
1519,Scott Smith,https://www.bestfightodds.com/search?query=Scott Smith,/fighters/Scott-Smith-30
1520,Charles McCarthy,https://www.bestfightodds.com/search?query=Charles McCarthy,/fighters/Charles-McCarthy-490
1521,Carmelo Marrero,https://www.bestfightodds.com/search?query=Carmelo Marrero,/fighters/Carmelo-Marrero-606
1522,Tony DeSouza,https://www.bestfightodds.com/search?query=Tony DeSouza,/fighters/Tony-Desouza-403
1523,Rory Singer,https://www.bestfightodds.com/search?query=Rory Singer,/fighters/Rory-Singer-22
1524,Anthony Torres,https://www.bestfightodds.com/search?query=Anthony Torres,/fighters/Anthony-Torres-217
1525,Jeff Monson,https://www.bestfightodds.com/search?query=Jeff Monson,/fighters/Jeff-Monson-175
1526,Rob MacDonald,https://www.bestfightodds.com/search?query=Rob MacDonald,/fighters/Jason-Macdonald-21
1527,Jorge Santiago,https://www.bestfightodds.com/search?query=Jorge Santiago,/fighters/Jorge-Santiago-178
1528,Mike Nickels,https://www.bestfightodds.com/search?query=Mike Nickels,/fighters/Mike-Nickels-48
1529,Jeremy Horn,https://www.bestfightodds.com/search?query=Jeremy Horn,/fighters/Jeremy-Horn-177
1530,David Terrell,https://www.bestfightodds.com/search?query=David Terrell,/fighters/David-Terrell-8670
1531,Evan Tanner,https://www.bestfightodds.com/search?query=Evan Tanner,/fighters/Evan-Tanner-483
1532,Dan Christison,https://www.bestfightodds.com/search?query=Dan Christison,
1533,Tom Murphy,https://www.bestfightodds.com/search?query=Tom Murphy,/fighters/Joe-Murphy-3522
1534,Marcio Cruz,https://www.bestfightodds.com/search?query=Marcio Cruz,/fighters/Marcio-Cruz-261
1535,Paul Buentello,https://www.bestfightodds.com/search?query=Paul Buentello,/fighters/Paul-Buentello-352
1536,Jason Von,https://www.bestfightodds.com/search?query=Jason Von,/fighters/Jason-Day-546
1537,Sam Hoger,https://www.bestfightodds.com/search?query=Sam Hoger,
1538,Nick Thompson,https://www.bestfightodds.com/search?query=Nick Thompson,/fighters/Nick-Thompson-545
1539,Branden Lee,https://www.bestfightodds.com/search?query=Branden Lee,/fighters/Branden-Chevreflis-6425
1540,Trevor Prangley,https://www.bestfightodds.com/search?query=Trevor Prangley,/fighters/Trevor-Prangley-97
1541,Matt Lindland,https://www.bestfightodds.com/search?query=Matt Lindland,/fighters/Matt-Lindland-666
1542,Mike van,https://www.bestfightodds.com/search?query=Mike van,/fighters/Mike-Hay-4895
1543,Ivan Salaverry,https://www.bestfightodds.com/search?query=Ivan Salaverry,/fighters/Ivan-Salaverry-637
1544,Alex Karalexis,https://www.bestfightodds.com/search?query=Alex Karalexis,/fighters/Alex-Karalexis-413
1545,Mike Kyle,https://www.bestfightodds.com/search?query=Mike Kyle,/fighters/Mike-Kyle-449
1546,Frank Trigg,https://www.bestfightodds.com/search?query=Frank Trigg,/fighters/Frank-Trigg-376
1547,Justin Eilers,https://www.bestfightodds.com/search?query=Justin Eilers,/fighters/Justin-Eilers-299
1548,Ken Shamrock,https://www.bestfightodds.com/search?query=Ken Shamrock,/fighters/Ken-Shamrock-552
1549,Genki Sudo,https://www.bestfightodds.com/search?query=Genki Sudo,
