,Unnamed: 0,Fighter_Name,SigStrike_Standing,SigStrike_Standing_Percent,SigStrike_Clinch,SigStrike_Clinch_Percent,SigStrike_Ground,SigStrike_Ground_Percent,Fighting_Style,Height,Weight,Octagon_Debut,Reach,Leg_Reach,Trains_At
540,0,Dennis Siver,737.0,85,46.0,5.0,86.0,10.0,,65.0,146.0,"Apr. 21, 2007",70.0,38.0,
541,0,Denys Bondar,4.0,100%,0.0,0.0,0.0,0.0,,66.0,125.0,"Jan. 01, 2021",69.0,38.0,
542,0,Dequan Townsend,,,,,,,,,,,,,
543,0,Derek Brunson,399.0,61,100.0,1.0,152.0,2.0,,73.0,185.5,"Aug. 19, 2012",77.0,43.0,
544,0,Derek Downey,0.0,0%,2.0,100.0,0.0,0.0,,71.0,186.0,,,,
545,0,Deron Winn,242.0,80,50.0,17.0,11.0,4.0,Wrestling,66.0,186.0,"Jun. 22, 2019",70.0,37.0,
546,0,Derrick Krantz,35.0,90%,1.0,3.0,3.0,8.0,,70.0,169.0,"Sep. 22, 2022",72.0,39.0,
547,0,Derrick Lewis,240.0,41,108.0,1.0,232.0,4.0,Brawler,75.0,264.0,"Apr. 19, 2014",79.0,43.5,
548,0,Derrick Noble,7.0,39%,11.0,61.0,0.0,0.0,,69.0,169.0,,,,
549,0,Desmond Green,286.0,83,31.0,9.0,27.0,8.0,,71.0,155.2,"Apr. 09, 2017",73.0,40.0,
550,0,Devin Clark,218.0,47,144.0,3.0,98.0,21.0,Boxer,72.0,205.0,"Jul. 14, 2016",75.0,41.0,
551,0,Devin Powell,102.0,76,18.0,13.0,15.0,11.0,,72.0,155.0,"Jan. 16, 2017",73.0,41.0,
552,0,Devonte Smith,144.0,73,37.0,19.0,16.0,8.0,,69.0,156.0,"Nov. 10, 2018",76.0,41.0,
553,0,Dhiego Lima,229.0,77,11.0,4.0,57.0,19.0,MMA,74.0,171.0,"Jul. 06, 2014",75.0,42.5,
554,0,Diana Belbita,259.0,84,42.0,14.0,6.0,2.0,Striker,67.0,116.0,"Oct. 18, 2019",68.0,38.0,
555,0,Diego Brandao,162.0,70,26.0,11.0,45.0,19.0,,67.0,146.0,"Dec. 04, 2011",68.0,38.0,
556,0,Diego Ferreira,425.0,76,44.0,8.0,90.0,16.0,MMA,69.0,156.0,"Jun. 28, 2014",74.0,40.5,
557,0,Diego Nunes,274.0,61,116.0,2.0,58.0,13.0,,66.0,145.0,,,,
558,0,Diego Rivas,42.0,61%,16.0,23.0,11.0,16.0,,68.0,136.0,"Nov. 09, 2014",69.0,39.0,
559,0,Diego Sanchez,617.0,55,118.0,1.0,385.0,3.0,MMA,70.0,170.0,"Apr. 09, 2005",72.5,40.0,
560,0,Diego Saraiva,59.0,80%,4.0,5.0,11.0,15.0,,66.0,156.0,,,,
561,0,Dieusel Berto,,,,,,,,0.0,0.0,,,,
562,0,Dileno Lopes,48.0,68%,20.0,28.0,3.0,4.0,,65.0,135.0,"Aug. 01, 2015",65.0,37.0,
563,0,Din Thomas,102.0,56,60.0,33.0,20.0,11.0,,70.0,156.0,,,,
564,0,Dmitrii Smoliakov,12.0,60%,7.0,35.0,1.0,5.0,,74.0,262.0,"Jul. 24, 2016",74.0,44.0,
565,0,Dmitry Sosnovskiy,10.0,36%,5.0,18.0,13.0,46.0,,75.0,238.0,"Mar. 17, 2018",77.0,45.0,
566,0,Dokonjonosuke Mishima,3.0,43%,2.0,29.0,2.0,29.0,,67.0,156.0,,,,
567,0,Domingo Pilarte,41.0,84%,7.0,14.0,1.0,2.0,,72.0,136.0,"Jul. 20, 2019",74.0,39.0,
568,0,Dominic Waters,13.0,81%,1.0,6.0,2.0,13.0,,73.0,170.0,,,,
569,0,Dominick Cruz,1014.0,8,88.0,7.0,83.0,7.0,Wrestler,68.0,135.0,"Jul. 02, 2011",68.0,37.0,
570,0,Dominick Reyes,326.0,83,41.0,10.0,28.0,7.0,,76.0,205.5,"Jun. 26, 2017",77.0,43.5,
571,0,Dominique Steele,65.0,39%,61.0,37.0,39.0,24.0,,72.0,170.5,"Jul. 25, 2015",74.0,40.0,
572,0,Don Frye,,,,,,,,73.0,210.0,,,,
573,0,Don Madge,20.0,48%,6.0,14.0,16.0,38.0,,72.0,155.0,"Oct. 27, 2018",72.5,42.0,
574,0,Don'Tale Mayes,234.0,68,48.0,14.0,62.0,18.0,Boxing,78.0,255.0,"Aug. 29, 2017",81.0,44.0,
575,0,Donald Cerrone,1703.0,8,190.0,9.0,153.0,7.0,Muay Thai,73.0,170.5,"Feb. 05, 2011",73.0,40.5,
576,0,Dongi Yang,145.0,66,10.0,5.0,64.0,29.0,,71.0,186.0,"Oct. 23, 2010",71.0,40.0,
577,0,Donnie Chappell,,,,,,,,0.0,0.0,,,,
578,0,Donny  Walker,,,,,,,,69.0,135.0,,,,
579,0,Dooho Choi,151.0,77,27.0,14.0,17.0,9.0,,70.0,146.0,"Nov. 22, 2014",70.0,39.0,
580,0,Dorian Price,0.0,0 %,0.0,0.0,0.0,0.0,,75.0,170.0,,,,
581,0,Doug Evans,22.0,52%,18.0,43.0,2.0,5.0,,69.0,155.0,,,,
582,0,Drakkar Klose,285.0,56,174.0,3.0,51.0,10.0,,69.0,155.5,"Jan. 16, 2017",70.0,39.0,
583,0,Drako Rodriguez,60.0,87%,8.0,12.0,1.0,1.0,,68.0,136.0,"Dec. 19, 2020",69.5,39.0,
584,0,Drew Dober,543.0,75,97.0,13.0,80.0,11.0,Freestyle,68.0,155.5,"Dec. 01, 2013",70.0,35.0,
585,0,Drew Fickett,57.0,37%,50.0,32.0,48.0,31.0,,70.0,171.0,,,,
586,0,Drew McFedries,57.0,53%,26.0,24.0,25.0,23.0,,72.0,185.0,,,,
587,0,Duane Ludwig,299.0,62,145.0,3.0,38.0,8.0,,70.0,169.0,,,,
588,0,Duda Santana,40.0,95%,0.0,0.0,2.0,5.0,,67.0,135.0,"Jun. 01, 2019",73.0,41.0,
589,0,Dustin Hazelett,80.0,66%,13.0,11.0,29.0,24.0,,73.0,155.0,"Oct. 10, 2006",77.0,,
590,0,Dustin Jacoby,524.0,84,75.0,12.0,26.0,4.0,Freestyle,75.0,205.0,"Oct. 29, 2011",76.0,45.0,
591,0,Dustin Kimura,50.0,78%,7.0,11.0,7.0,11.0,,67.0,136.0,"Feb. 02, 2013",71.0,,
592,0,Dustin Neace,15.0,83%,0.0,0.0,3.0,17.0,,69.0,146.0,,,,
593,0,Dustin Ortiz,200.0,39,137.0,2.0,176.0,3.0,,65.0,123.8,"Nov. 09, 2013",65.0,35.5,
594,0,Dustin Pague,58.0,60%,13.0,14.0,25.0,26.0,,69.0,135.0,,,,
595,0,Dustin Poirier,1220.0,7,250.0,1.0,161.0,1.0,Jiu-Jitsu,69.0,154.5,"Jan. 02, 2011",72.0,40.5,
596,0,Dustin Stoltzfus,140.0,80,18.0,10.0,18.0,10.0,,72.0,186.0,"Nov. 21, 2020",75.0,43.5,
597,0,Duško Todorović,133.0,47,97.0,35.0,51.0,18.0,,73.0,185.5,"Aug. 27, 2019",74.0,41.0,
598,0,Dwight Grant,275.0,85,19.0,6.0,31.0,10.0,Muay Thai,73.0,184.4,"Dec. 15, 2018",76.0,44.0,
599,0,Dylan Andrews,45.0,55%,19.0,23.0,18.0,22.0,,73.0,185.0,"Apr. 14, 2013",74.0,,
600,0,Ed Herman,382.0,47,237.0,2.0,188.0,2.0,Freestyle,74.0,205.5,"Jun. 24, 2006",77.0,42.0,
601,0,Eddie Alvarez,385.0,69,102.0,1.0,69.0,12.0,,69.0,155.0,"Sep. 27, 2014",69.0,40.5,
602,0,Eddie Gordon,54.0,68%,3.0,4.0,22.0,28.0,,72.0,184.5,"Jul. 06, 2014",77.0,,
603,0,Eddie Mendez,4.0,100%,0.0,0.0,0.0,0.0,,70.0,184.0,,,,
604,0,Eddie Ruiz,2.0,67%,1.0,33.0,0.0,0.0,,67.0,154.0,,,,
605,0,Eddie Sanchez,71.0,39%,78.0,43.0,34.0,19.0,,74.0,246.0,,,,
606,0,Eddie Wineland,654.0,87,39.0,5.0,60.0,8.0,Kickboxer,67.5,135.0,"Mar. 20, 2011",69.0,36.5,
607,0,Eddie Yagin,82.0,87%,1.0,1.0,11.0,12.0,,67.0,144.5,,,,
608,0,Edgar Garcia,50.0,58%,7.0,8.0,29.0,34.0,,70.0,170.0,"Jun. 20, 2009",71.0,39.0,
609,0,Edimilson Souza,,,,,,,,,,,,,
610,0,Edmen Shahbazyan,106.0,59,42.0,23.0,31.0,17.0,,74.0,185.4,"Nov. 30, 2018",74.0,42.0,
611,0,Ednaldo Oliveira,9.0,47%,5.0,26.0,5.0,26.0,,77.0,205.0,"Jan. 14, 2012",79.0,,
612,0,Edson Barboza,1150.0,9,37.0,3.0,54.0,4.0,Striker,71.0,145.5,"Nov. 21, 2010",75.0,41.0,
613,0,Eduardo Garagorri,,,,,,,,,,,,,
614,0,Edward Faaloloto,23.0,68%,11.0,32.0,0.0,0.0,,69.0,155.0,,,,
615,0,Edwin Dewees,7.0,47%,8.0,53.0,0.0,0.0,,73.0,186.0,,,,
616,0,Edwin Figueroa,119.0,62,8.0,4.0,66.0,34.0,,67.0,135.0,"Mar. 27, 2011",69.0,,
617,0,Efrain Escudero,273.0,63,93.0,21.0,69.0,16.0,,69.0,155.5,"Dec. 13, 2008",70.0,40.0,
618,0,Eiji Mitsuoka,36.0,97%,0.0,0.0,1.0,3.0,,67.0,145.0,,,,
619,0,Elias Garcia,32.0,91%,3.0,9.0,0.0,0.0,,65.5,124.5,"Sep. 22, 2022",67.0,37.0,
620,0,Elias Silverio,188.0,69,51.0,19.0,34.0,12.0,,71.0,154.5,"Sep. 04, 2013",73.0,,
621,0,Elias Theodorou,407.0,63,165.0,2.0,72.0,11.0,,73.0,184.5,"Apr. 16, 2014",75.5,40.5,
622,0,Eliot Marshall,105.0,85,13.0,11.0,5.0,4.0,,75.0,204.0,,,,
623,0,Elise Reed,104.0,79,19.0,14.0,9.0,7.0,,63.0,122.0,"Jul. 24, 2021",63.0,36.0,
624,0,Elizabeth Phillips,118.0,76,11.0,7.0,27.0,17.0,,65.0,134.0,"Jun. 14, 2014",65.0,37.0,
625,0,Elvis Mutapcic,66.0,50%,38.0,29.0,27.0,21.0,,73.0,185.0,"Jan. 18, 2016",72.0,42.0,
626,0,Elvis Sinosic,43.0,78%,10.0,18.0,2.0,4.0,,75.0,205.0,,,,
627,0,Emil Meek,77.0,51%,29.0,19.0,45.0,30.0,,71.0,170.5,"Dec. 11, 2016",74.5,40.5,
628,0,Emily Ducote,115.0,99,1.0,1.0,0.0,0.0,,62.0,115.6,"Jul. 16, 2022",63.0,35.0,
629,0,Emily Whitmire,60.0,76%,6.0,8.0,13.0,16.0,MMA,65.0,125.0,"Dec. 01, 2017",63.5,38.0,
630,0,Enrique Barzola,424.0,72,37.0,6.0,126.0,2.0,,67.0,136.0,"Nov. 21, 2015",70.0,36.0,
631,0,Enrique Marin,36.0,84%,5.0,12.0,2.0,5.0,,68.0,156.0,"Nov. 21, 2015",74.0,40.0,
632,0,Enson Inoue,,,,,,,,0.0,0.0,,,,
633,0,Eric Martin,,,,,,,,0.0,0.0,,,,
634,0,Eric Schafer,61.0,43%,25.0,18.0,55.0,39.0,,75.0,185.0,,,,
635,0,Eric Shelton,133.0,58,3.0,1.0,95.0,41.0,,66.0,126.0,"Jan. 29, 2017",68.0,36.5,
636,0,Eric Spicely,108.0,64,38.0,22.0,24.0,14.0,,73.0,214.8,"Jul. 14, 2016",73.0,41.0,
637,0,Eric Wisely,42.0,93%,3.0,7.0,0.0,0.0,,68.0,145.0,,,,
638,0,Erick Gonzalez,20.0,87%,2.0,9.0,1.0,4.0,,71.0,170.0,"Oct. 16, 2021",75.0,39.0,
639,0,Erick Montano,58.0,79%,10.0,14.0,5.0,7.0,,69.0,170.0,"Nov. 21, 2015",73.0,42.0,
640,0,Erick Silva,170.0,64,33.0,12.0,62.0,23.0,,71.0,170.5,"Aug. 27, 2011",74.0,41.0,
641,0,Ericka Almeida,16.0,50%,13.0,41.0,3.0,9.0,,66.0,115.0,"May. 30, 2015",68.0,38.0,
642,0,Erik Koch,172.0,56,67.0,22.0,70.0,23.0,,70.0,170.5,"Mar. 20, 2011",71.5,40.0,
643,0,Erik Perez,145.0,51,43.0,15.0,97.0,34.0,,68.0,136.0,"Jun. 02, 2012",68.0,39.0,
644,0,Erin Blanchfield,118.0,55,16.0,7.0,80.0,37.0,,64.0,124.5,"Sep. 18, 2021",66.0,36.0,
645,0,Ernest Chavez,81.0,86%,12.0,13.0,1.0,1.0,,68.0,146.0,"Feb. 22, 2014",70.0,,
646,0,Ernie Verdicia,,,,,,,,0.0,0.0,,,,
647,0,Eryk Anders,348.0,62,124.0,2.0,88.0,16.0,MMA,73.0,185.0,"Jul. 23, 2017",75.0,43.5,
648,0,Estevan Payan,128.0,72,36.0,20.0,13.0,7.0,,70.0,146.0,"Jan. 13, 2013",72.0,,
649,0,Eugene Jackson,2.0,100%,0.0,0.0,0.0,0.0,,68.0,185.0,,,,
650,0,Eugenio Tadeu,,,,,,,,0.0,0.0,,,,
651,0,Evan Dunham,1024.0,8,142.0,1.0,62.0,5.0,,70.0,149.5,"Feb. 21, 2009",70.0,38.0,
652,0,Evan Elder,26.0,96%,1.0,4.0,0.0,0.0,,70.0,170.0,"Apr. 23, 2022",72.0,38.0,
653,0,Evan Tanner,116.0,34,79.0,23.0,146.0,4.0,,72.0,186.0,,,,
654,0,Fabiano Iha,11.0,31%,13.0,36.0,12.0,33.0,,68.0,154.0,,,,
655,0,Fabiano Scherner,10.0,56%,4.0,22.0,4.0,22.0,,75.0,263.0,,,,
656,0,Fabio Cherant,35.0,100,0.0,0.0,0.0,0.0,Grappler,73.0,206.0,"Mar. 27, 2021",74.0,43.0,
657,0,Fabio Gurgel,,,,,,,,0.0,0.0,,,,
658,0,Fabio Maldonado,483.0,67,183.0,2.0,51.0,7.0,,73.0,205.0,"Oct. 16, 2010",75.0,41.0,
659,0,Fabricio Camoes,43.0,65%,16.0,24.0,7.0,11.0,,70.0,158.0,"Nov. 21, 2009",73.0,39.5,
660,0,Fabricio Werdum,853.0,71,203.0,1.0,148.0,1.0,,76.0,242.0,"Apr. 21, 2007",77.0,45.0,
661,0,Falaniko Vitale,2.0,40%,1.0,20.0,2.0,40.0,,73.0,185.0,,,,
662,0,Farès Ziam,126.0,80,12.0,8.0,19.0,12.0,Kickboxer,73.0,156.0,"Sep. 07, 2019",75.0,42.0,
663,0,Felice Herrig,304.0,72,85.0,20.0,36.0,8.0,Muay Thai,65.0,115.0,"Dec. 12, 2014",65.0,36.5,
664,0,Felicia Spencer,120.0,49,64.0,26.0,61.0,25.0,,66.0,145.5,"May. 18, 2019",68.0,39.5,
665,0,Felipe Arantes,239.0,70,24.0,7.0,79.0,23.0,,68.0,136.0,"Aug. 27, 2011",73.0,39.0,
666,0,Felipe Colares,147.0,77,20.0,10.0,24.0,13.0,,68.0,145.0,"Feb. 02, 2019",69.5,39.0,
667,0,Felipe Olivieri,77.0,89%,10.0,11.0,0.0,0.0,,70.0,155.0,"Jan. 31, 2016",72.0,40.0,
668,0,Felipe Silva,36.0,44%,7.0,9.0,38.0,47.0,,72.0,156.0,"Aug. 28, 2016",77.0,42.0,
669,0,Fernie Garcia,43.0,88%,0.0,0.0,6.0,12.0,Boxing,67.0,135.5,"May. 07, 2022",67.0,38.0,
670,0,Filip Pejic,0.0,0 %,0.0,0.0,0.0,0.0,,70.0,136.0,"Apr. 10, 2016",71.0,,
671,0,Floyd Sword,2.0,67%,1.0,33.0,0.0,0.0,,72.0,185.0,,,,
672,0,Forrest Griffin,611.0,75,119.0,1.0,83.0,10.0,,75.0,204.0,,,,
673,0,Forrest Petz,123.0,67,45.0,24.0,16.0,9.0,,70.0,170.0,"Aug. 17, 2006",72.0,,
674,0,Francesco Maturi,,,,,,,,0.0,0.0,,,,
675,0,Francimar Barroso,226.0,71,77.0,24.0,15.0,5.0,,73.0,205.0,"Aug. 04, 2013",75.0,41.5,
676,0,Francis Carmont,159.0,57,52.0,19.0,69.0,25.0,,75.0,185.8,"Oct. 29, 2011",78.0,,
677,0,Francis Ngannou,150.0,66,36.0,16.0,43.0,19.0,Striker,76.0,257.0,"Dec. 19, 2015",83.0,44.5,
678,0,Francisco Figueiredo,54.0,74%,8.0,11.0,11.0,15.0,Jiu-Jitsu,66.0,125.5,"Jan. 20, 2021",68.0,39.0,
679,0,Francisco Rivera,354.0,84,45.0,11.0,23.0,5.0,,69.0,135.5,"Jun. 05, 2011",68.0,38.0,
680,0,Francisco Trevino,56.0,68%,20.0,24.0,6.0,7.0,,69.0,160.0,"Mar. 15, 2014",70.0,,
681,0,Francisco Trinaldo,670.0,69,168.0,1.0,131.0,1.0,Jiu-Jitsu,69.0,170.5,"Jun. 24, 2012",70.0,40.5,
682,0,Frank Camacho,397.0,90,44.0,10.0,2.0,0.0,Freestyle,70.0,155.0,"Jun. 17, 2017",73.0,38.0,
683,0,Frank Caracci,,,,,,,,0.0,0.0,,,,
684,0,Frank Hamaker,,,,,,,,0.0,0.0,,,,
685,0,Frank Lester,2.0,25%,6.0,75.0,0.0,0.0,,71.0,170.0,,,,
686,0,Frank Mir,143.0,42,113.0,3.0,83.0,24.0,,75.0,260.0,"Nov. 02, 2001",79.0,43.0,
687,0,Frank Shamrock,146.0,73,27.0,13.0,28.0,14.0,,70.0,190.0,,,,
688,0,Frank Trigg,14.0,19%,15.0,20.0,45.0,61.0,,68.0,171.0,,,,
689,0,Frankie Edgar,1261.0,7,129.0,7.0,409.0,2.0,Freestyle,66.0,135.6,"Feb. 03, 2007",68.0,37.5,
690,0,Frankie Perez,44.0,63%,4.0,6.0,22.0,31.0,,71.0,155.6,"Jan. 18, 2015",73.0,40.0,
691,0,Frankie Saenz,287.0,56,174.0,3.0,48.0,9.0,,66.0,136.0,"Aug. 16, 2014",66.0,38.0,
692,0,Fred Ettish,,,,,,,,0.0,0.0,,,,
693,0,Fredson Paixao,50.0,60%,27.0,33.0,6.0,7.0,,66.0,145.0,,,,
694,0,Fredy Serrano,57.0,85%,8.0,12.0,2.0,3.0,,63.0,126.0,"Mar. 21, 2015",65.0,36.0,
695,0,Gabe Green,,,,,,,,,,,,,
696,0,Gabe Ruediger,12.0,48%,9.0,36.0,4.0,16.0,,70.0,155.0,,,,
697,0,Gabriel Benitez,459.0,87,17.0,3.0,54.0,10.0,Striker,68.0,155.0,"Nov. 15, 2014",71.0,40.5,
698,0,Gabriel Gonzaga,164.0,52,49.0,15.0,105.0,3.0,,74.0,262.0,"Nov. 19, 2005",76.0,42.0,
699,0,Gabriel Miranda,17.0,85%,3.0,15.0,0.0,0.0,,71.0,155.5,"Sep. 03, 2022",71.0,39.0,
700,0,Gabriel Silva,33.0,85%,3.0,8.0,3.0,8.0,,64.0,135.5,"Jul. 20, 2019",71.0,37.0,
701,0,Gadzhi Omargadzhiev,9.0,41%,2.0,9.0,11.0,50.0,MMA,73.0,186.0,"Apr. 16, 2022",71.5,39.0,
702,0,Gadzhimurad Antigulov,16.0,37%,12.0,28.0,15.0,35.0,,71.0,206.0,"Nov. 20, 2016",70.5,40.0,
703,0,Gaetano Pirrello,9.0,82%,2.0,18.0,0.0,0.0,,67.0,134.5,"Jan. 20, 2021",68.0,39.0,
704,0,Galore Bofando,11.0,48%,0.0,0.0,12.0,52.0,,71.0,170.0,"Jul. 16, 2017",72.0,41.0,
705,0,Gan McGee,26.0,60%,2.0,5.0,15.0,35.0,,82.0,264.0,,,,
706,0,Garett Whiteley,73.0,58%,28.0,22.0,25.0,20.0,,72.0,156.0,"Oct. 09, 2013",72.0,,
707,0,Garreth McLellan,58.0,31%,33.0,18.0,94.0,51.0,,73.0,184.0,"Apr. 11, 2015",72.0,41.0,
708,0,Garrett Armfield,20.0,95%,1.0,5.0,0.0,0.0,Freestyle,66.0,145.0,"Jul. 09, 2022",70.0,38.0,
709,0,Gary Goodridge,,,,,,,,0.0,0.0,,,,
710,0,Gasan Umalatov,119.0,89,13.0,10.0,2.0,1.0,,71.0,170.0,"Feb. 02, 2014",71.0,41.0,
711,0,Gavin Tucker,247.0,80,49.0,16.0,13.0,4.0,Jiu-Jitsu,66.5,146.0,"Feb. 20, 2017",66.0,38.0,
712,0,Geane Herrera,58.0,71%,7.0,9.0,17.0,21.0,,65.0,125.0,"Aug. 08, 2015",66.0,36.0,
713,0,Gegard Mousasi,458.0,45,176.0,1.0,394.0,3.0,,74.0,185.8,"Jan. 13, 2013",76.0,42.0,
714,0,Genaro Valdez,40.0,87%,5.0,11.0,1.0,2.0,,69.0,155.5,"Jan. 22, 2022",72.0,40.5,
715,0,Genki Sudo,14.0,36%,6.0,15.0,19.0,49.0,,69.0,155.0,,,,
716,0,Geoff Neal,438.0,81,54.0,10.0,47.0,9.0,Striker,71.0,171.0,"Feb. 18, 2018",75.0,41.0,
717,0,George Roop,386.0,66,89.0,15.0,114.0,1.0,,71.0,135.0,"Dec. 13, 2008",72.0,,
718,0,George Sotiropoulos,217.0,77,12.0,4.0,52.0,19.0,,70.0,155.0,,,,
719,0,George Sullivan,131.0,56,32.0,14.0,69.0,30.0,,72.0,170.5,"Jan. 25, 2014",73.5,41.5,
720,0,Georges St-Pierre,762.0,55,108.0,8.0,523.0,3.0,,70.5,184.4,"Jan. 31, 2004",76.0,42.0,
721,0,Gerald Harris,38.0,68%,5.0,9.0,13.0,23.0,,71.0,185.0,,,,
722,0,Gerald Meerschaert,334.0,77,52.0,12.0,45.0,10.0,,73.0,185.0,"Dec. 10, 2016",77.5,40.0,
723,0,Gerald Strebendt,0.0,0 %,0.0,0.0,0.0,0.0,,0.0,154.0,,,,
724,0,Gerry Harris,,,,,,,,80.0,0.0,,,,
725,0,Gian Villante,887.0,86,74.0,7.0,68.0,7.0,,75.0,260.6,"Jan. 08, 2012",76.0,43.5,
726,0,Gideon Ray,14.0,67%,6.0,29.0,1.0,5.0,,71.0,185.0,,,,
727,0,Giga Chikadze,410.0,87,11.0,2.0,48.0,10.0,Karate,72.0,146.0,"Sep. 28, 2019",74.0,40.5,
728,0,Gil Castillo,13.0,48%,2.0,7.0,12.0,44.0,,69.0,170.0,,,,
729,0,Gilbert Aldana,6.0,18%,19.0,56.0,9.0,26.0,,74.0,251.0,,,,
730,0,Gilbert Burns,517.0,71,80.0,11.0,130.0,1.0,Brazilian Jiu-Jitsu,70.0,186.0,"Jul. 26, 2014",71.0,40.0,
731,0,Gilbert Melendez,806.0,62,158.0,1.0,328.0,2.0,,69.0,145.5,"May. 20, 2012",73.0,40.0,
732,0,Gilbert Smith,12.0,86%,2.0,14.0,0.0,0.0,,69.0,185.0,"Apr. 14, 2013",74.0,,
733,0,Gilbert Urbina,15.0,33%,18.0,40.0,12.0,27.0,,69.0,198.0,"Aug. 28, 2021",75.0,43.0,
734,0,Gilbert Yvel,8.0,22%,5.0,14.0,23.0,64.0,,74.0,249.0,,,,
735,0,Gillian Robertson,136.0,49,13.0,5.0,129.0,4.0,,65.0,125.0,"Dec. 01, 2017",63.0,35.5,
736,0,Gina Mazany,154.0,63,56.0,23.0,35.0,14.0,Boxing,66.0,126.0,"Feb. 20, 2017",68.5,38.0,
737,0,Glaico Franca,66.0,63%,32.0,30.0,7.0,7.0,,72.0,156.0,"Aug. 01, 2015",77.0,43.0,
738,0,Gleison Tibau,383.0,64,99.0,16.0,119.0,2.0,,69.0,155.2,"Nov. 18, 2006",71.0,39.0,
739,0,Glover Teixeira,435.0,47,88.0,9.0,409.0,4.0,Jiu-Jitsu,74.0,205.0,"May. 26, 2012",76.0,42.5,
740,0,Godofredo Pepey,,,,,,,,,,,,,
741,0,Gokhan Saki,44.0,98%,1.0,2.0,0.0,0.0,,72.0,206.0,"Sep. 22, 2017",73.0,43.0,
742,0,Goran Reljic,71.0,79%,4.0,4.0,15.0,17.0,,75.0,185.0,,,,
743,0,Grant Dawson,171.0,57,36.0,12.0,93.0,31.0,,70.0,155.5,"Aug. 15, 2017",72.0,40.0,
744,0,Gray Maynard,320.0,65,73.0,15.0,100.0,2.0,,69.0,156.0,"Jun. 23, 2007",70.0,39.0,
745,0,Greg Hardy,275.0,76,14.0,4.0,74.0,20.0,,77.0,266.0,"Jan. 19, 2019",80.0,44.0,
746,0,Greg Soto,22.0,23%,22.0,23.0,53.0,55.0,,71.0,171.0,,,,
747,0,Greg Stott,,,,,,,,0.0,0.0,,,,
748,0,Gregor Gillespie,68.0,31%,19.0,9.0,134.0,6.0,,67.0,156.0,"Sep. 25, 2016",71.0,37.0,
749,0,Gregory Rodrigues,251.0,81,32.0,10.0,28.0,9.0,Grappler,75.0,185.5,"Jun. 05, 2021",75.0,43.0,
750,0,Grigory Popov,77.0,86%,7.0,8.0,6.0,7.0,,67.0,136.0,"Sep. 22, 2022",68.0,37.0,
751,0,Guido Cannetti,157.0,65,54.0,23.0,29.0,12.0,,66.0,136.0,"Nov. 15, 2014",68.0,38.5,
752,0,Guilherme Vasconcelos,48.0,98%,1.0,2.0,0.0,0.0,,72.0,185.0,,,,
753,0,Gunnar Nelson,145.0,54,22.0,8.0,100.0,3.0,,71.0,181.5,"Sep. 29, 2012",72.0,39.5,
754,0,Guram Kutateladze,99.0,86%,13.0,11.0,3.0,3.0,MMA,71.0,155.5,"Oct. 17, 2020",72.0,40.0,
755,0,Gustavo Lopez,83.0,78%,11.0,10.0,13.0,12.0,Striker,65.0,135.0,"Jun. 13, 2020",67.0,36.0,
756,0,Guto Inocente,63.0,68%,27.0,29.0,2.0,2.0,,75.0,205.0,"May. 20, 2012",77.0,,
757,0,Guy Mezger,,,,,,,,73.0,199.0,,,,
758,0,Hacran Dias,200.0,80,22.0,9.0,27.0,11.0,,68.0,155.0,"Jun. 24, 2012",69.0,40.5,
759,0,Hakeem Dawodu,536.0,84,98.0,15.0,5.0,1.0,Muay Thai,68.0,164.0,"Mar. 17, 2018",73.5,40.5,
760,0,Hamdy Abdelwahab,30.0,52%,2.0,3.0,26.0,45.0,,74.0,264.5,"Jul. 30, 2022",72.0,41.0,
761,0,Hannah Cifers,215.0,74,65.0,22.0,11.0,4.0,,61.0,117.0,"Nov. 10, 2018",62.0,35.0,
762,0,Hannah Goldy,232.0,76,57.0,19.0,18.0,6.0,,64.0,125.0,"Aug. 03, 2019",61.0,36.0,
763,0,Hans Stringer,34.0,43%,19.0,24.0,26.0,33.0,,75.0,205.0,"Mar. 24, 2014",73.0,,
764,0,Harold Howard,,,,,,,,0.0,0.0,,,,
765,0,Harry Hunsucker,24.0,92%,2.0,8.0,0.0,0.0,,74.0,204.5,"Mar. 20, 2021",75.0,42.0,
766,0,Harry Moskowitz,,,,,,,,0.0,0.0,,,,
767,0,Hatsu Hioki,216.0,72,26.0,9.0,58.0,19.0,,71.0,146.0,"Oct. 29, 2011",70.0,,
768,0,Hayato Sakurai,5.0,100%,0.0,0.0,0.0,0.0,,68.0,170.0,,,,
769,0,Hayder Hassan,16.0,89%,2.0,11.0,0.0,0.0,,70.0,170.0,"Jul. 12, 2015",70.0,38.0,
770,0,He-Man Gipson,,,,,,,,0.0,0.0,,,,
771,0,Heath Herring,55.0,32%,19.0,11.0,98.0,57.0,,76.0,250.0,,,,
772,0,Hector Aldana,109.0,94,6.0,5.0,1.0,1.0,,71.0,170.0,"Jun. 23, 2018",72.5,40.5,
773,0,Hector Lombard,330.0,68,73.0,15.0,81.0,17.0,,69.0,185.7,"Jul. 21, 2012",71.0,38.5,
774,0,Hector Ramirez,32.0,60%,12.0,23.0,9.0,17.0,,72.0,204.0,,,,
775,0,Hector Sandoval,31.0,44%,30.0,42.0,10.0,14.0,,62.0,126.0,"Jul. 31, 2016",64.0,36.0,
