,Unnamed: 0,Fighter_A,Fighter_B,A_Kd,B_Kd,A_Sig_strike_land,A_Sig_strike_att,B_Sig_strike_land,B_Sig_strike_att,A_Sig_strike_percent,B_Sig_strike_percent,A_Total_Strikes,B_Total_Strikes,A_Total_Strikes_land,A_Total_Strikes_att,B_Total_Strikes_land,B_Total_Strikes_att,A_Total_Strikes_percent,B_Total_Strikes_percent,A_Takedowns_land,A_Takedowns_att,B_Takedowns_land,B_Takedowns_att,A_Takedown_percent,B_Takedown_percent,A_Sub_Attempts_land,A_Sub_Attempts_att,B_Sub_Attempts_land,B_Sub_Attempts_att,A_Rev,B_Rev,A_Ctrl_time_min,A_Ctrl_time_sec,B_Ctrl_time_min,B_Ctrl_time_sec,A_Ctrl_time_tot,B_Ctrl_time_tot,details,event_title,event_url,date,Winner
5690,0,Joachim Christensen,Dominick Reyes,0,1,1,3,13,16,0.33,0.81,1 of 3,13 of 16,1,3,13,16,0.3333333333333333,0.8125,0,1,0,0,0.0,,0,,0,,0,0,0,0.0,0,6.0,0.0,6.0,Punches to Head At Distance,UFC Fight Night: Chiesa vs. Lee,http://www.ufcstats.com/event-details/99bf06f20491cb54,"June 25, 2017",Dominick Reyes
5691,0,Joseph Benavidez,Askar Askarov,0,0,46,114,58,88,0.4,0.65,61 of 130,71 of 107,61,130,71,107,0.4692307692307692,0.6635514018691588,0,0,5,6,,0.8333333333333334,0,,0,,0,0,0,0.0,5,0.0,0.0,300.0,Derek Cleary                                     27 - 30.          Tony Weeks                                     27 - 30.          Sal D'amato                                     26 - 30.,UFC 259: Blachowicz vs. Adesanya,http://www.ufcstats.com/event-details/6e2b1d631832921d,"March 06, 2021",Askar Askarov
5692,0,Forrest Griffin,Quinton Jackson,0,1,77,276,50,138,0.27,0.36,113 of 326,73 of 163,113,326,73,163,0.3466257668711656,0.4478527607361963,0,1,0,1,0.0,0.0,3,,0,,0,0,4,47.0,3,10.0,287.0,190.0,Adalaide Byrd                                     46 - 48.          Nelson Hamilton                                     46 - 48.          Roy Silbert                                     46 - 49.,UFC 86: Jackson vs Griffin,http://www.ufcstats.com/event-details/bf12aca029bfcc47,"July 05, 2008",Forrest Griffin
5693,0,Martin Kampmann,Carlos Condit,0,0,26,61,35,86,0.42,0.4,52 of 91,71 of 124,52,91,71,124,0.5714285714285714,0.5725806451612904,5,5,3,4,1.0,0.75,6,,3,,2,0,7,48.0,3,10.0,468.0,190.0,Doug Crosby                                     28 - 29.          Cecil Peoples                                     29 - 28.          Nelson Hamilton                                     28 - 29.,UFC Fight Night: Condit vs Kampmann,http://www.ufcstats.com/event-details/04d5718ed2661e8c,"April 01, 2009",Martin Kampmann
5694,0,Vitor Belfort,Yoshiki Takahashi,1,0,2,5,4,6,0.4,0.66,2 of 5,4 of 6,2,5,4,6,0.4,0.6666666666666666,0,0,0,1,,0.0,0,,0,,0,0,0,,0,,,,Punch to Head At Distance,PRIDE Critical Countdown Absolute,http://www.ufcstats.com/event-details/b6b12014698cc345,"July 01, 2006",Vitor Belfort
5695,0,Nikita Krylov,Ed Herman,1,0,60,118,26,55,0.5,0.47,70 of 128,36 of 65,70,128,36,65,0.546875,0.5538461538461539,0,0,1,1,,1.0,0,,0,,0,0,0,55.0,0,25.0,55.0,25.0,Kick to Head At Distance,UFC 201: Lawler vs. Woodley,http://www.ufcstats.com/event-details/72cbe507644a587c,"July 30, 2016",Nikita Krylov
5696,0,Bojan Mihajlovic,Joachim Christensen,0,1,22,54,41,95,0.4,0.43,31 of 65,139 of 199,31,65,139,199,0.4769230769230769,0.6984924623115578,0,0,0,1,,0.0,0,,0,,0,0,1,6.0,5,32.0,66.0,332.0,Punches to Head At Distance,UFC Fight Night: Rodriguez vs. Penn,http://www.ufcstats.com/event-details/46effbd1135423c5,"January 15, 2017",Joachim Christensen
5697,0,Shamil Abdurakhimov,Sergei Pavlovich,0,1,17,34,21,47,0.5,0.44,17 of 34,22 of 48,17,34,22,48,0.5,0.4583333333333333,0,1,0,0,0.0,,0,,0,,0,0,0,0.0,0,12.0,0.0,12.0,Punches to Head On Ground,UFC Fight Night: Volkov vs. Aspinall,http://www.ufcstats.com/event-details/1d00756835ca67c9,"March 19, 2022",Sergei Pavlovich
5698,0,Sage Northcutt,Thibault Gouti,0,0,63,138,28,66,0.45,0.42,125 of 204,30 of 68,125,204,30,68,0.6127450980392157,0.4411764705882353,1,9,4,5,0.1111111111111111,0.8,0,,1,,0,0,1,53.0,6,11.0,113.0,371.0,Marcos Rosales                                     28 - 29.          Jay Stafin                                     28 - 29.          Chris Lee                                     28 - 29.,UFC Fight Night: Cerrone vs. Medeiros,http://www.ufcstats.com/event-details/d181689653115b6a,"February 18, 2018",Sage Northcutt
5699,0,Tim Means,Niko Price,0,1,31,48,32,67,0.64,0.47,35 of 54,36 of 73,35,54,36,73,0.6481481481481481,0.4931506849315068,1,1,0,0,1.0,,0,,0,,0,0,1,51.0,0,2.0,111.0,2.0,Punch to Head At Distance,UFC Fight Night: Lewis vs. Dos Santos,http://www.ufcstats.com/event-details/e96d8538d3f9d0ed,"March 09, 2019",Niko Price
5700,0,Santiago Ponzinibbio,Li Jingliang,0,1,11,18,21,50,0.61,0.42,11 of 18,21 of 50,11,18,21,50,0.6111111111111112,0.42,0,0,0,0,,,0,,0,,0,0,0,0.0,0,2.0,0.0,2.0,Punch to Head At Distance,UFC Fight Night: Holloway vs. Kattar,http://www.ufcstats.com/event-details/307064d3e0f036c2,"January 16, 2021",Li Jingliang
5701,0,Josh Stansbury,Jeremy Kimball,0,1,4,12,17,25,0.33,0.68,5 of 13,21 of 29,5,13,21,29,0.3846153846153846,0.7241379310344828,0,1,0,0,0.0,,0,,0,,0,0,0,23.0,0,8.0,23.0,8.0,Punches to Head At Distance,UFC Fight Night: Chiesa vs. Lee,http://www.ufcstats.com/event-details/99bf06f20491cb54,"June 25, 2017",Jeremy Kimball
5702,0,Alonzo Menifield,Dashawn Boatwright,0,0,7,8,0,1,0.87,0.0,7 of 8,0 of 1,7,8,0,1,0.875,0.0,0,0,0,0,,,0,,0,,0,0,0,,0,,,,Punches to Head On Ground,DWCS 2.1,http://www.ufcstats.com/event-details/3bbcd63a016d9715,"June 12, 2018",Alonzo Menifield
5703,0,Renato Moicano,Chan Sung,0,1,0,3,16,24,0.0,0.66,0 of 3,18 of 26,0,3,18,26,0.0,0.6923076923076923,0,0,0,0,,,0,,0,,0,0,0,0.0,0,26.0,0.0,26.0,Punch to Head At Distance,UFC Fight Night: Moicano vs. The Korean Zombie,http://www.ufcstats.com/event-details/b16a7e6a627e9789,"June 22, 2019",Chan Sung Jung
5704,0,Carlos Newton,Jose Landi-Jons,0,0,6,9,8,21,0.66,0.38,18 of 23,20 of 34,18,23,20,34,0.782608695652174,0.5882352941176471,3,4,2,3,0.75,0.6666666666666666,2,,1,,0,0,0,,0,,,,Armbar From Side Control,PRIDE 19: Bad Blood,http://www.ufcstats.com/event-details/f5ff7bcdcfeba3ad,"February 24, 2002",Carlos Newton
5705,0,Eduardo Garagorri,Humberto Bandenay,0,0,65,115,32,71,0.56,0.45,69 of 120,59 of 98,69,120,59,98,0.575,0.6020408163265306,1,1,4,10,1.0,0.4,0,,0,,0,0,2,9.0,3,33.0,129.0,213.0,Tony Weeks                                     27 - 30.          Phillipe Iorio                                     27 - 30.          Joseph Terrell                                     27 - 30.,UFC Fight Night: Shevchenko vs. Carmouche 2,http://www.ufcstats.com/event-details/e5d03e4d966126bd,"August 10, 2019",Eduardo Garagorri
5706,0,Ryan Bader,Keith Jardine,1,0,29,62,15,74,0.46,0.2,55 of 89,18 of 77,55,89,18,77,0.6179775280898876,0.2337662337662337,3,9,0,0,0.3333333333333333,,0,,0,,0,0,4,36.0,0,0.0,276.0,0.0,Punch to Head At Distance,UFC 110: Nogueira vs Velasquez,http://www.ufcstats.com/event-details/49efbdc6c9f650c4,"February 20, 2010",Ryan Bader
5707,0,Thales Leites,Tom Watson,0,0,51,91,33,67,0.56,0.49,98 of 141,36 of 70,98,141,36,70,0.6950354609929078,0.5142857142857142,5,9,0,0,0.5555555555555556,,3,,0,,0,0,10,3.0,1,14.0,603.0,74.0,Guilherme Bravo                                     27 - 30.          Sal D'amato                                     27 - 30.          Rick Winter                                     27 - 30.,UFC 163: Aldo vs Jung,http://www.ufcstats.com/event-details/ebc5af72ad5a28cb,"August 03, 2013",Thales Leites
5708,0,Demian Maia,Ed Herman,0,0,15,21,15,32,0.71,0.46,35 of 46,44 of 62,35,46,44,62,0.7608695652173914,0.7096774193548387,1,8,1,1,0.125,1.0,3,,0,,2,1,3,4.0,3,48.0,184.0,228.0,Triangle Choke From Bottom Guard      Technical Submission,UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/event-details/ad047e3073a775f3,"April 19, 2008",Demian Maia
5709,0,Mitsuhiro Ishida,David Bielkheden,0,0,9,26,3,18,0.34,0.16,86 of 141,12 of 42,86,141,12,42,0.6099290780141844,0.2857142857142857,3,3,0,0,1.0,,1,,0,,0,0,0,,0,,,,,PRIDE Bushido 13,http://www.ufcstats.com/event-details/ed73c85164a5f5a4,"November 05, 2006",Mitsuhiro Ishida
5710,0,Jessica Aguilar,Cortney Casey,0,0,57,106,103,294,0.53,0.35,102 of 154,172 of 368,102,154,172,368,0.6623376623376623,0.4673913043478261,4,5,0,0,0.8,,0,,0,,0,0,6,28.0,1,21.0,388.0,81.0,Dan Mathisen                                     27 - 30.          Chris Reed                                     27 - 30.          Aladin Martinez                                     27 - 30.,UFC 211: Miocic vs. Dos Santos,http://www.ufcstats.com/event-details/5df10509264586e5,"May 13, 2017",Cortney Casey
5711,0,Alistair Overeem,James Thompson,0,0,1,2,0,7,0.5,0.0,1 of 2,0 of 7,1,2,0,7,0.5,0.0,0,0,0,2,,0.0,1,,0,,0,0,0,,0,,,,Guillotine Choke Standing,DREAM 12,http://www.ufcstats.com/event-details/da97d6c97d09c030,"October 25, 2009",Alistair Overeem
5712,0,Junior Dos,Santos Fabricio,1,0,7,11,6,6,0.63,1.0,7 of 11,6 of 6,7,11,6,6,0.6363636363636364,1.0,0,0,0,0,,,0,,0,,0,0,0,3.0,0,0.0,3.0,0.0,Punch to Head At Distance,UFC 90: Silva vs Cote,http://www.ufcstats.com/event-details/c670aa48827d6be6,"October 25, 2008",Junior Dos Santos
5713,0,Erik Koch,Dustin Poirier,0,2,32,74,54,92,0.43,0.58,50 of 93,74 of 112,50,93,74,112,0.5376344086021505,0.6607142857142857,0,0,2,6,,0.3333333333333333,5,,2,,0,0,3,29.0,7,31.0,209.0,451.0,Otto Torriero                                     28 - 29.          Sal D'amato                                     27 - 29.          Chris Lee                                     27 - 29.,UFC 164: Henderson vs Pettis 2,http://www.ufcstats.com/event-details/980b4e712489098e,"August 31, 2013",Dustin Poirier
5714,0,Rich Franklin,Evan Tanner,1,0,16,38,6,14,0.42,0.42,16 of 38,6 of 14,16,38,6,14,0.4210526315789473,0.4285714285714285,0,0,0,0,,,0,,0,,0,0,0,2.0,0,0.0,2.0,0.0,Punches to Head At Distance,UFC 42: Sudden Impact,http://www.ufcstats.com/event-details/ae58685caf8e4a0d,"April 25, 2003",Rich Franklin
5715,0,Loma Lookboonmee,Angela Hill,0,0,53,130,48,126,0.4,0.38,68 of 156,70 of 163,68,156,70,163,0.4358974358974359,0.4294478527607362,1,1,1,4,1.0,0.25,0,,1,,0,0,1,35.0,3,12.0,95.0,192.0,Howie Booth                                     28 - 29.          Mark Rodgers                                     28 - 29.          David Lethaby                                     27 - 30.,UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/event-details/33b2f68ef95252e0,"February 22, 2020",Angela Hill
5716,0,Bojan Mihajlovic,Abdul-Kerim Edilov,0,0,1,13,77,125,0.07,0.61,7 of 21,150 of 210,7,21,150,210,0.3333333333333333,0.7142857142857143,0,0,2,2,,1.0,0,,1,,0,0,0,0.0,5,31.0,0.0,331.0,Punches to Head From Guard,UFC Fight Night: Volkov vs. Struve,http://www.ufcstats.com/event-details/a3244e3238541482,"September 02, 2017",Abdul-Kerim Edilov
5717,0,Trevor Prangley,Tatsuya Mizuno,0,1,10,31,15,41,0.32,0.36,16 of 37,21 of 47,16,37,21,47,0.4324324324324324,0.4468085106382978,1,1,0,0,1.0,,0,,0,,0,0,0,,0,,,,Knee to Body At Distance,DREAM - Japan GP Final,http://www.ufcstats.com/event-details/c32fdfe75cda5b22,"July 16, 2011",Tatsuya Mizuno
5718,0,Mike Rodriguez,Danilo Marques,0,0,16,24,29,29,0.66,1.0,34 of 43,55 of 58,34,43,55,58,0.7906976744186046,0.9482758620689656,0,0,4,7,,0.5714285714285714,0,,2,,0,0,0,4.0,7,39.0,4.0,459.0,Rear Naked Choke,UFC Fight Night: Overeem vs. Volkov,http://www.ufcstats.com/event-details/a1153013cb5f628f,"February 06, 2021",Danilo Marques
5719,0,Johnny Munoz,Jamey Simmons,0,0,14,71,7,37,0.19,0.18,24 of 85,10 of 40,24,85,10,40,0.2823529411764706,0.25,2,3,0,0,0.6666666666666666,,3,,0,,0,0,2,4.0,0,0.0,124.0,0.0,Rear Naked Choke,UFC 265: Lewis vs. Gane,http://www.ufcstats.com/event-details/972197a8c61ac413,"August 07, 2021",Johnny Munoz
5720,0,Justin Ledet,Aleksandar Rakic,0,1,12,26,104,144,0.46,0.72,28 of 42,263 of 317,28,42,263,317,0.6666666666666666,0.8296529968454258,0,1,3,4,0.0,0.75,0,,0,,0,0,0,0.0,12,20.0,0.0,740.0,David Lethaby                                     25 - 30.          Howard Hughes                                     24 - 30.          Takeo Kobayashi                                     24 - 30.,UFC Fight Night: Shogun vs. Smith,http://www.ufcstats.com/event-details/4f732e58ed907eff,"July 22, 2018",Aleksandar Rakic
5721,0,Jon Jones,Stephan Bonnar,1,0,45,62,37,76,0.72,0.48,70 of 89,74 of 114,70,89,74,114,0.7865168539325843,0.6491228070175439,7,10,0,2,0.7,0.0,0,,0,,0,0,4,9.0,2,11.0,249.0,131.0,Adalaide Byrd                                     27 - 30.          Roy Silbert                                     28 - 29.          Cecil Peoples                                     28 - 29.,UFC 94: St-Pierre vs Penn 2,http://www.ufcstats.com/event-details/2a542ee8a8b83559,"January 31, 2009",Jon Jones
5722,0,Adrian Yanez,Gustavo Lopez,2,0,41,103,23,51,0.39,0.45,41 of 103,23 of 51,41,103,23,51,0.3980582524271844,0.4509803921568627,0,0,0,1,,0.0,0,,0,,0,0,0,3.0,0,0.0,3.0,0.0,Punch to Head At Distance,UFC Fight Night: Brunson vs. Holland,http://www.ufcstats.com/event-details/c36e1f4fa755ffb4,"March 20, 2021",Adrian Yanez
5723,0,Randa Markos,Jocelyn Jones-Lybarger,0,0,86,243,79,235,0.35,0.33,116 of 284,96 of 252,116,284,96,252,0.4084507042253521,0.3809523809523809,1,6,1,1,0.1666666666666666,1.0,1,,0,,0,0,1,59.0,1,50.0,119.0,110.0,Graham Bettes                                     27 - 30.          Sal D'amato                                     28 - 29.          David Therien                                     28 - 29.,UFC Fight Night: MacDonald vs Thompson,http://www.ufcstats.com/event-details/563d051c9e769b24,"June 18, 2016",Randa Markos
5724,0,Johny Hendricks,Ricardo Funch,0,0,49,83,16,26,0.59,0.61,114 of 155,28 of 39,114,155,28,39,0.7354838709677419,0.717948717948718,7,14,1,6,0.5,0.1666666666666666,4,,0,,0,0,9,58.0,2,10.0,598.0,130.0,27 - 30.                                                27 - 30.                                                25 - 30.,UFC 107: Penn vs Sanchez,http://www.ufcstats.com/event-details/821cd80aab70d5f9,"December 12, 2009",Johny Hendricks
5725,0,Marcus Davis,Forrest Petz,0,0,33,50,5,18,0.66,0.27,66 of 88,19 of 35,66,88,19,35,0.75,0.5428571428571428,0,0,0,0,,,1,,0,,0,0,0,50.0,0,21.0,50.0,21.0,Guillotine Choke After Drop to Guard,Ortiz vs Shamrock 3: The Final Chapter,http://www.ufcstats.com/event-details/577ec7e108b94be3,"October 10, 2006",Marcus Davis
5726,0,Quinton Jackson,Murilo Rua,0,0,46,66,43,78,0.69,0.55,89 of 109,74 of 109,89,109,74,109,0.8165137614678899,0.6788990825688074,6,9,4,13,0.6666666666666666,0.3076923076923077,1,,2,,2,0,0,,0,,,,,PRIDE 29: Fists Of Fire,http://www.ufcstats.com/event-details/e62b36885ecdac27,"February 20, 2005",Quinton Jackson
5727,0,Nick Maximov,Andre Petroski,0,0,4,11,1,10,0.36,0.1,4 of 11,1 of 10,4,11,1,10,0.3636363636363636,0.1,0,1,0,0,0.0,,0,,1,,0,0,0,0.0,0,23.0,0.0,23.0,Anaconda Choke On Ground,UFC Fight Night: Blachowicz vs. Rakic,http://www.ufcstats.com/event-details/60ba33c3f555a7a3,"May 14, 2022",Andre Petroski
5728,0,Dean Lister,Jordan Radev,0,0,31,99,20,89,0.31,0.22,38 of 109,49 of 118,38,109,49,118,0.3486238532110092,0.4152542372881356,2,10,0,0,0.2,,0,,0,,0,0,2,37.0,0,46.0,157.0,46.0,Patricia Morse-Jarman                                     27 - 30.          Adalaide Byrd                                     27 - 30.          Dave Hagen                                     27 - 30.,UFC 79: Nemesis,http://www.ufcstats.com/event-details/7269329bd87eb479,"December 29, 2007",Dean Lister
5729,0,Gleison Tibau,Pat Healy,0,0,44,93,54,132,0.47,0.4,87 of 143,86 of 168,87,143,86,168,0.6083916083916084,0.5119047619047619,4,6,0,3,0.6666666666666666,0.0,0,,0,,0,0,4,33.0,2,14.0,273.0,134.0,Tony Tamburrino                                     27 - 30.          Eric Colon                                     28 - 29.          Cardo Urso                                     28 - 29.,UFC Fight Night: Cowboy vs Miller,http://www.ufcstats.com/event-details/79ded75550efc139,"July 16, 2014",Gleison Tibau
5730,0,Nick Diaz,Gleison Tibau,0,0,24,51,0,9,0.47,0.0,117 of 158,7 of 16,117,158,7,16,0.740506329113924,0.4375,0,1,0,3,0.0,0.0,1,,1,,1,0,3,17.0,3,42.0,197.0,222.0,Punches to Head On Ground,UFC 65: Bad Intentions,http://www.ufcstats.com/event-details/3fed746acfd026dd,"November 18, 2006",Nick Diaz
5731,0,Stefan Struve,Antonio Rodrigo,0,0,93,156,59,113,0.59,0.52,94 of 157,84 of 138,94,157,84,138,0.5987261146496815,0.6086956521739131,0,0,1,14,,0.0714285714285714,0,,0,,0,0,0,38.0,5,22.0,38.0,322.0,Richard Bertrand                                     27 - 30.          Sal D'amato                                     27 - 30.          Hallison Pontes                                     27 - 30.,UFC 190: Rousey vs Correia,http://www.ufcstats.com/event-details/a9c45a8b21eabadc,"August 01, 2015",Stefan Struve
5732,0,Roan Carneiro,Tony DeSouza,0,0,24,27,9,15,0.88,0.6,73 of 77,37 of 44,73,77,37,44,0.948051948051948,0.8409090909090909,3,3,0,0,1.0,,2,,1,,0,1,4,47.0,2,18.0,287.0,138.0,Punches to Head From Back Control,UFC 79: Nemesis,http://www.ufcstats.com/event-details/7269329bd87eb479,"December 29, 2007",Roan Carneiro
5733,0,Mitsuhiro Ishida,Gilbert Melendez,0,0,8,19,14,36,0.42,0.38,35 of 49,100 of 145,35,49,100,145,0.7142857142857143,0.6896551724137931,7,14,3,4,0.5,0.75,3,,2,,0,0,0,,0,,,,,Yarrenoka! - New Year's Eve 2007,http://www.ufcstats.com/event-details/c4b81cdecd5d6abe,"December 31, 2007",Mitsuhiro Ishida
5734,0,Mark Coleman,Julian Sanchez,0,0,7,7,0,0,1.0,0.0,8 of 8,0 of 0,8,8,0,0,1.0,,1,1,0,0,1.0,,2,,0,,0,0,0,,0,,,,Scarf Hold From Side Control,UFC 11: The Proving Ground,http://www.ufcstats.com/event-details/6ceff86fae4f6b3b,"September 20, 1996",Mark Coleman
5735,0,Bethe Correia,Marion Reneau,0,0,43,95,75,132,0.45,0.56,68 of 128,153 of 236,68,128,153,236,0.53125,0.6483050847457628,2,4,0,0,0.5,,0,,0,,0,0,3,22.0,4,0.0,202.0,240.0,Marco Borges                                     27 - 29.          Tony Weeks                                     28 - 28.          Guilherme Bravo                                     28 - 28.,UFC Fight Night: Belfort vs. Gastelum,http://www.ufcstats.com/event-details/47b7e4e60813b7b2,"March 11, 2017",Marion Reneau
5736,0,Wanderlei Silva,Quinton Jackson,0,0,29,34,14,23,0.85,0.6,66 of 71,54 of 63,66,71,54,63,0.9295774647887324,0.8571428571428571,0,1,1,4,0.0,0.25,2,,0,,0,0,0,,0,,,,Knees to Head In Clinch,PRIDE Final Conflict 2003,http://www.ufcstats.com/event-details/af49a6c491ca22a3,"November 09, 2003",Wanderlei Silva
5737,0,Alexander Volkov,Roy Nelson,0,0,122,182,32,67,0.67,0.47,125 of 185,40 of 75,125,185,40,75,0.6756756756756757,0.5333333333333333,0,0,1,8,,0.125,0,,0,,0,0,0,23.0,4,32.0,23.0,272.0,Henry Guery                                     27 - 30.          Rob Francis                                     27 - 30.          Sal D'amato                                     27 - 30.,UFC on FOX: Johnson vs. Reis,http://www.ufcstats.com/event-details/ed069a95aaaf4f56,"April 15, 2017",Alexander Volkov
5738,0,Leandro Silva,Drew Dober,0,0,25,48,22,72,0.52,0.3,28 of 52,26 of 77,28,52,26,77,0.5384615384615384,0.3376623376623376,2,4,0,0,0.5,,1,,0,,0,0,1,36.0,1,9.0,96.0,69.0,Early Stoppage,UFC Fight Night: Maia vs LaFlare,http://www.ufcstats.com/event-details/fa534853eb195270,"March 21, 2015",Drew Dober
5739,0,Leon Edwards,Nate Diaz,0,0,77,132,76,162,0.58,0.46,83 of 139,130 of 223,83,139,130,223,0.5971223021582733,0.5829596412556054,4,5,0,0,0.8,,0,,0,,0,0,4,59.0,1,53.0,299.0,113.0,Junichiro Kamijo                                     46 - 49.          Derek Cleary                                     46 - 49.          Brad Frank                                     46 - 49.,UFC 263: Adesanya vs. Vettori 2,http://www.ufcstats.com/event-details/0b64d0fed453ef7f,"June 12, 2021",Leon Edwards
5740,0,Kai Kara-France,Mark De,1,0,91,193,60,195,0.47,0.3,93 of 195,63 of 198,93,195,63,198,0.4769230769230769,0.3181818181818182,1,1,1,7,1.0,0.1428571428571428,0,,0,,0,0,0,20.0,1,12.0,20.0,72.0,Anthony Dimitriou                                     27 - 30.          Garth Harriman                                     28 - 29.          Albert Shen                                     27 - 30.,UFC Fight Night: Andrade vs. Zhang,http://www.ufcstats.com/event-details/2c104b7e59a72629,"August 31, 2019",Kai Kara-France
5741,0,Joanne Wood,Seo Hee,0,0,109,223,58,111,0.48,0.52,147 of 271,63 of 116,147,271,63,116,0.5424354243542435,0.5431034482758621,2,4,0,3,0.5,0.0,0,,0,,0,0,5,40.0,0,42.0,340.0,42.0,Sal D'amato                                     27 - 30.          Tony Weeks                                     27 - 30.          Roy Silbert                                     26 - 30.,The Ultimate Fighter: A Champion Will Be Crowned Finale,http://www.ufcstats.com/event-details/222d6b547de2e035,"December 12, 2014",Joanne Wood
5742,0,Chael Sonnen,Nate Marquardt,0,0,39,56,11,24,0.69,0.45,214 of 258,37 of 50,214,258,37,50,0.8294573643410853,0.74,6,6,0,1,1.0,0.0,0,,2,,0,1,13,1.0,0,57.0,781.0,57.0,Tony Weeks                                     27 - 30.          Lester Griffin                                     27 - 30.          Doug Crosby                                     27 - 30.,UFC 109: Relentless,http://www.ufcstats.com/event-details/15edcf67ccf5be84,"February 06, 2010",Chael Sonnen
5743,0,Evan Dunham,Marcus Aurelio,1,0,58,161,27,102,0.36,0.26,70 of 175,57 of 133,70,175,57,133,0.4,0.4285714285714285,1,1,3,15,1.0,0.2,0,,1,,0,0,1,1.0,4,13.0,61.0,253.0,Jana Richmond                                     28 - 29.          Nelson Hamilton                                     29 - 28.          Lester Griffin                                     27 - 30.,UFC 102: Couture vs Nogueira,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,"August 29, 2009",Evan Dunham
5744,0,Devin Clark,William Knight,1,0,34,47,21,41,0.72,0.51,125 of 140,39 of 59,125,140,39,59,0.8928571428571429,0.6610169491525424,2,5,1,1,0.4,1.0,0,,2,,0,0,5,46.0,2,9.0,346.0,129.0,Punches to Head In Clinch,UFC Fight Night: Luque vs. Muhammad,http://www.ufcstats.com/event-details/8753e125f4499816,"April 16, 2022",Devin Clark
5745,0,Jason Lambert,Branden Lee,0,0,44,59,4,6,0.74,0.66,80 of 99,5 of 7,80,99,5,7,0.8080808080808081,0.7142857142857143,0,0,3,5,,0.6,1,,0,,0,0,3,9.0,1,39.0,189.0,99.0,Punches to Head On Ground,UFC Fight Night 5,http://www.ufcstats.com/event-details/445a98acb8985970,"June 28, 2006",Jason Lambert
5746,0,Matt Hughes,Gil Castillo,0,0,22,32,1,2,0.68,0.5,36 of 46,1 of 2,36,46,1,2,0.782608695652174,0.5,1,1,0,0,1.0,,0,,0,,0,0,4,4.0,0,0.0,244.0,0.0,Facial Cut,UFC 40: Vendetta,http://www.ufcstats.com/event-details/e06fd1260ac865a7,"November 22, 2002",Matt Hughes
5747,0,Chris Dempsey,Jonathan Wilson,0,1,0,4,4,8,0.0,0.5,1 of 5,4 of 8,1,5,4,8,0.2,0.5,0,1,0,0,0.0,,0,,0,,0,0,0,0.0,0,13.0,0.0,13.0,Punch to Head At Distance,UFC Fight Night: Teixeira vs Saint Preux,http://www.ufcstats.com/event-details/b71667c778b6d9e5,"August 08, 2015",Jonathan Wilson
5748,0,Ilir Latifi,Hans Stringer,1,0,7,9,2,5,0.77,0.4,7 of 9,2 of 5,7,9,2,5,0.7777777777777778,0.4,0,0,0,0,,,0,,0,,0,0,0,2.0,0,0.0,2.0,0.0,Punch to Head At Distance,UFC Fight Night: Bisping vs Leites,http://www.ufcstats.com/event-details/ef7fa30364cbe7f2,"July 18, 2015",Ilir Latifi
5749,0,Miguel Torres,Demetrious Johnson,0,0,10,19,13,23,0.52,0.56,95 of 115,63 of 92,95,115,63,92,0.8260869565217391,0.6847826086956522,0,1,5,5,0.0,1.0,3,,0,,2,1,4,33.0,8,40.0,273.0,520.0,Dave Hagen                                     28 - 29.          Glenn Trowbridge                                     28 - 29.          Tony Weeks                                     28 - 29.,UFC 130: Rampage vs Hamill,http://www.ufcstats.com/event-details/b732b326c362fb62,"May 28, 2011",Demetrious Johnson
5750,0,Mason Jones,Ludovit Klein,0,1,43,105,50,87,0.4,0.57,78 of 141,70 of 112,78,141,70,112,0.5531914893617021,0.625,0,3,0,1,0.0,0.0,0,,0,,0,0,2,17.0,6,41.0,137.0,401.0,Ben Cartlidge                                     27 - 30.          Darryl Ransom                                     27 - 30.          Clemens Werner                                     27 - 30.,UFC Fight Night: Blaydes vs. Aspinall,http://www.ufcstats.com/event-details/319c15b8aac5bfde,"July 23, 2022",Ludovit Klein
5751,0,Ebenezer Fontes,Braga Daijiro,0,0,49,100,3,26,0.49,0.11,118 of 184,58 of 96,118,184,58,96,0.6413043478260869,0.6041666666666666,0,0,0,8,,0.0,1,,0,,0,0,0,,0,,,,,PRIDE 15: Raging Rumble,http://www.ufcstats.com/event-details/88c8f47241d90040,"July 29, 2001",Ebenezer Fontes Braga
5752,0,Georges St-Pierre,Thiago Alves,1,0,59,128,30,162,0.46,0.18,148 of 225,72 of 206,148,225,72,206,0.6577777777777778,0.3495145631067961,10,12,0,0,0.8333333333333334,,1,,0,,0,0,13,14.0,1,20.0,794.0,80.0,Doug Crosby                                     44 - 50.          Adalaide Byrd                                     45 - 50.          Marcos Rosales                                     45 - 50.,UFC 100,http://www.ufcstats.com/event-details/0ee783aa00e468f0,"July 11, 2009",Georges St-Pierre
5753,0,Cat Zingano,Megan Anderson,0,0,3,6,3,9,0.5,0.33,3 of 6,3 of 9,3,6,3,9,0.5,0.3333333333333333,0,0,0,0,,,0,,0,,0,0,0,0.0,0,0.0,0.0,0.0,Kick to Head At Distance      Eye Injury to Zingano,UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"December 29, 2018",Megan Anderson
