,Unnamed: 0,Fighter_A,Fighter_B,A_Head_Strikes_land,A_Head_Strikes_att,B_Head_Strikes_land,B_Head_Strikes_att,A_Head_Strikes_percent,B_Head_Strikes_percent,A_Body_Strikes_land,A_Body_Strikes_att,B_Body_Strikes_land,B_Body_Strikes_att,A_Body_Strikes_percent,B_Body_Strikes_percent,A_Leg_Strikes_land,A_Leg_Strikes_att,B_Leg_Strikes_land,B_Leg_Strikes_att,A_Leg_Strikes_percent,B_Leg_Strikes_percent,A_Distance_Strikes_land,A_Distance_Strikes_att,B_Distance_Strikes_land,B_Distance_Strikes_att,A_Distance_Strikes_percent,B_Distance_Strikes_percent,A_Clinch_Strikes_land,A_Clinch_Strikes_att,B_Clinch_Strikes_land,B_Clinch_Strikes_att,A_Clinch_Strikes_percent,B_Clinch_Strikes_percent,A_Ground_Strikes_land,A_Ground_Strikes_att,B_Ground_Strikes_land,B_Ground_Strikes_att,A_Ground_Strikes_percent,B_Ground_Strikes_percent,details,event_title,event_url
6198,0,Frankie Edgar,BJ Penn,76,142,13,66,0.5352112676056338,0.1969696969696969,6,10,0,0,0.6,,8,10,0,0,0.8,,32,81,13,63,0.3950617283950617,0.2063492063492063,0,1,0,3,0.0,0.0,58,80,0,0,0.725,,Punches to Head From Guard,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,http://www.ufcstats.com/event-details/1c5879330d42255f
6199,0,Ed Herman,Joe Doerksen,31,61,5,15,0.5081967213114754,0.3333333333333333,12,13,3,3,0.9230769230769232,1.0,0,0,1,1,,1.0,6,21,7,15,0.2857142857142857,0.4666666666666667,9,13,2,4,0.6923076923076923,0.5,28,40,0,0,0.7,,Punch to Head At Distance,UFC 78: Validation,http://www.ufcstats.com/event-details/1d147d4163a6989b
6200,0,Anthony Pettis,Donald Cerrone,13,21,2,8,0.6190476190476191,0.25,4,6,1,2,0.6666666666666666,0.5,1,1,1,2,1.0,0.5,16,26,4,12,0.6153846153846154,0.3333333333333333,0,0,0,0,,,2,2,0,0,1.0,,Kick to Body At Distance,UFC on FOX: Johnson vs Dodson,http://www.ufcstats.com/event-details/738acab0c6934dd8
6201,0,Jason Guida,Alex Stiebling,17,53,38,90,0.320754716981132,0.4222222222222222,4,8,8,10,0.5,0.8,7,9,4,6,0.7777777777777778,0.6666666666666666,13,47,38,89,0.2765957446808511,0.4269662921348314,8,11,10,11,0.7272727272727273,0.9090909090909092,7,12,2,6,0.5833333333333334,0.3333333333333333,28 - 29.                                                27 - 30.                                                27 - 30.,WEC 22: The Hitmen,http://www.ufcstats.com/event-details/93892752c5fc23ca
6202,0,Gary Goodridge,John Campetella,5,6,3,4,0.8333333333333334,0.75,0,0,1,2,,0.5,0,0,1,1,,1.0,2,3,0,0,0.6666666666666666,,0,0,5,7,,0.7142857142857143,3,3,0,0,1.0,,Punches to Head From Mount,UFC 10: The Tournament,http://www.ufcstats.com/event-details/aee8eecfc4bfb1e7
6203,0,Ashlee Evans-Smith,Andrea Lee,38,178,47,132,0.2134831460674157,0.3560606060606061,20,36,34,46,0.5555555555555556,0.7391304347826086,8,11,30,31,0.7272727272727273,0.967741935483871,56,214,98,190,0.2616822429906542,0.5157894736842106,8,9,11,17,0.8888888888888888,0.6470588235294118,2,2,2,2,1.0,1.0,Chris Lee                                     27 - 30.          Derek Cleary                                     27 - 30.          Raul Porrata                                     27 - 30.,UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac
6204,0,Antonio Rodrigo,Nogueira Dan,23,49,12,28,0.4693877551020408,0.4285714285714285,3,3,3,4,1.0,0.75,4,5,3,3,0.8,1.0,9,29,6,15,0.3103448275862069,0.4,7,10,5,7,0.7,0.7142857142857143,14,18,7,13,0.7777777777777778,0.5384615384615384,Armbar From Mount,PRIDE 24: Cold Fury 3,http://www.ufcstats.com/event-details/b369533a577fa97c
6205,0,Daniel Cormier,Jason Riley,10,15,0,1,0.6666666666666666,0.0,0,0,0,0,,,0,0,0,0,,,1,3,0,1,0.3333333333333333,0.0,0,0,0,0,,,9,12,0,0,0.75,,Punches to Head From Half Guard      Submission to Strikes,Strikeforce - Houston,http://www.ufcstats.com/event-details/79899ecf62020f6d
6206,0,Yves Edwards,Eddie Ruiz,10,26,0,6,0.3846153846153846,0.0,10,12,1,2,0.8333333333333334,0.5,1,2,2,4,0.5,0.5,3,14,2,9,0.2142857142857142,0.2222222222222222,14,17,1,2,0.8235294117647058,0.5,4,9,0,1,0.4444444444444444,0.0,Cecil Peoples                                     27 - 30.          Abe Belardo                                     27 - 30.          Marcos Rosales                                     27 - 30.,UFC 43: Meltdown,http://www.ufcstats.com/event-details/108afe61a26bcbf4
6207,0,Danny Roberts,Dominique Steele,34,78,20,55,0.4358974358974359,0.3636363636363636,23,30,11,17,0.7666666666666667,0.6470588235294118,3,4,3,3,0.75,1.0,27,68,12,33,0.3970588235294117,0.3636363636363636,23,33,19,36,0.696969696969697,0.5277777777777778,10,11,3,6,0.9090909090909092,0.5,Chris Lee                                     28 - 29.          Marcos Rosales                                     28 - 29.          Tony Weeks                                     28 - 29.,UFC 197: Jones vs Saint Preux,http://www.ufcstats.com/event-details/3d481aa374c954a1
6208,0,Danny Castillo,Dustin Poirier,12,21,5,14,0.5714285714285714,0.3571428571428571,8,10,1,2,0.8,0.5,12,12,2,2,1.0,1.0,6,10,3,10,0.6,0.3,11,13,2,4,0.8461538461538461,0.5,15,20,3,4,0.75,0.75,Tony Weeks                                     27 - 30.          Patricia Morse-Jarman                                     28 - 29.          Doug Crosby                                     27 - 30.,WEC 50: Cruz vs. Benavidez,http://www.ufcstats.com/event-details/9f1641c08cf8fbe2
6209,0,Lando Vannata,Mike Grundy,40,118,19,44,0.3389830508474576,0.4318181818181818,27,36,13,19,0.75,0.6842105263157895,13,14,0,0,0.9285714285714286,,73,161,28,59,0.453416149068323,0.4745762711864407,7,7,4,4,1.0,1.0,0,0,0,0,,,Chris Lee                                     28 - 29.          Marcos Rosales                                     27 - 30.          Patrick Patlan                                     30 - 27.,UFC 262: Oliveira vs. Chandler,http://www.ufcstats.com/event-details/744f50016c39c26c
6210,0,Cole Miller,Leonard Garcia,20,47,11,27,0.425531914893617,0.4074074074074074,1,1,2,2,1.0,1.0,0,0,3,3,,1.0,4,17,5,17,0.2352941176470588,0.2941176470588235,0,0,0,0,,,17,31,11,15,0.5483870967741935,0.7333333333333333,Glenn Trowbridge                                     27 - 30.          Al Lefkowitz                                     28 - 29.          Marcos Rosales                                     27 - 30.,UFC Fight Night: Thomas vs Florian,http://www.ufcstats.com/event-details/f341f9551ba744e2
6211,0,Jonathan Goulet,Kuniyoshi Hironaka,18,64,19,48,0.28125,0.3958333333333333,5,5,0,0,1.0,,8,9,2,2,0.8888888888888888,1.0,22,58,9,26,0.3793103448275862,0.3461538461538461,9,20,0,0,0.45,,0,0,12,24,,0.5,Punch to Head At Distance,UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/event-details/ad047e3073a775f3
6212,0,Mana Martinez,Guido Cannetti,35,98,21,57,0.3571428571428571,0.3684210526315789,31,44,13,19,0.7045454545454546,0.6842105263157895,13,15,32,33,0.8666666666666667,0.9696969696969696,72,147,64,105,0.4897959183673469,0.6095238095238096,3,4,0,1,0.75,0.0,4,6,2,3,0.6666666666666666,0.6666666666666666,Derek Cleary                                     28 - 29.          Adalaide Byrd                                     29 - 28.          Junichiro Kamijo                                     28 - 29.,UFC Fight Night: Barboza vs. Chikadze,http://www.ufcstats.com/event-details/0db9d2486d564a3c
6213,0,Steven Nguyen,Aalon Cruz,73,268,81,255,0.2723880597014925,0.3176470588235294,12,15,36,56,0.8,0.6428571428571429,7,7,15,17,1.0,0.8823529411764706,92,290,130,323,0.3172413793103448,0.4024767801857585,0,0,1,3,,0.3333333333333333,0,0,1,2,,0.5,Flying Knee Head,DWCS 3.6,http://www.ufcstats.com/event-details/c76ceda100ac0fad
6214,0,Clay Harvison,Seth Baczynski,2,14,25,78,0.1428571428571428,0.3205128205128205,5,6,10,22,0.8333333333333334,0.4545454545454545,5,7,6,7,0.7142857142857143,0.8571428571428571,8,21,14,67,0.3809523809523809,0.208955223880597,4,6,19,26,0.6666666666666666,0.7307692307692307,0,0,8,14,,0.5714285714285714,Rear Naked Choke,UFC Fight Night: Shields vs Ellenberger,http://www.ufcstats.com/event-details/1ffc38f67785797b
6215,0,Mike Pyle,Josh Neer,12,21,10,26,0.5714285714285714,0.3846153846153846,5,6,9,9,0.8333333333333334,1.0,1,1,0,0,1.0,,10,16,10,24,0.625,0.4166666666666667,6,8,9,11,0.75,0.8181818181818182,2,4,0,0,0.5,,Punch to Head At Distance,UFC on FX: Johnson vs McCall,http://www.ufcstats.com/event-details/49590e0508b2c19f
6216,0,Rafael Dos,Anjos Rafael,31,80,32,102,0.3875,0.3137254901960784,12,14,27,52,0.8571428571428571,0.5192307692307693,11,16,5,5,0.6875,1.0,50,106,62,155,0.4716981132075472,0.4,4,4,1,2,1.0,0.5,0,0,1,2,,0.5,Punch to Head At Distance,UFC Fight Night: Dos Anjos vs. Fiziev,http://www.ufcstats.com/event-details/31da66df48c0c1a0
6217,0,Dustin Pague,Chico Camus,21,34,26,39,0.6176470588235294,0.6666666666666666,1,2,3,3,0.5,1.0,0,1,3,3,0.0,1.0,7,17,8,11,0.4117647058823529,0.7272727272727273,0,0,1,1,,1.0,15,20,23,33,0.75,0.696969696969697,Dave Hagen                                     28 - 29.          Mark Van Tine                                     27 - 30.          Eric Heinz                                     28 - 29.,UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/event-details/3c48019bc387b80c
6218,0,Alex Caceres,Kyung Ho,18,42,11,35,0.4285714285714285,0.3142857142857143,9,11,2,4,0.8181818181818182,0.5,3,3,3,4,1.0,0.75,10,30,11,35,0.3333333333333333,0.3142857142857143,1,1,1,1,1.0,1.0,19,25,4,7,0.76,0.5714285714285714,Failed Drug Test by Caceres                Junichiro Kamijo                                     28 - 29.          Chris Watts                                     29 - 28.          Charlie Keech                                     28 - 29.,UFC on FUEL TV: Silva vs. Stann,http://www.ufcstats.com/event-details/83c6c3e0f8bde8ee
6219,0,Aaron Simpson,Tom Lawlor,22,85,50,126,0.2588235294117647,0.3968253968253968,12,20,2,2,0.6,1.0,2,3,0,0,0.6666666666666666,,14,66,22,73,0.2121212121212121,0.3013698630136986,19,37,30,54,0.5135135135135135,0.5555555555555556,3,5,0,1,0.6,0.0,Jeff Blatnick                                     29 - 28.          Doug Crosby                                     28 - 29.          Sal D'amato                                     28 - 29.,UFC Fight Night: Maynard vs Diaz,http://www.ufcstats.com/event-details/58bc81376286b3d3
6220,0,Tony Gravely,Javid Basharat,17,84,50,113,0.2023809523809523,0.4424778761061947,2,11,24,30,0.1818181818181818,0.8,14,18,6,6,0.7777777777777778,1.0,30,106,69,134,0.2830188679245283,0.5149253731343284,3,7,6,10,0.4285714285714285,0.6,0,0,5,5,,1.0,Chris Lee                                     28 - 29.          Anthony Maness                                     28 - 29.          Junichiro Kamijo                                     28 - 29.,UFC Fight Night: Sandhagen vs. Song,http://www.ufcstats.com/event-details/8d477c3fbe001f9d
6221,0,Dennis Siver,Matt Wiman,14,85,18,58,0.1647058823529411,0.3103448275862069,5,10,1,2,0.5,0.5,12,16,7,13,0.75,0.5384615384615384,28,96,13,45,0.2916666666666667,0.2888888888888888,3,14,1,2,0.2142857142857142,0.5,0,1,12,26,0.0,0.4615384615384615,Jeff Collins                                     28 - 29.          Lester Griffin                                     28 - 29.          Glenn Trowbridge                                     28 - 29.,UFC 132: Cruz vs Faber,http://www.ufcstats.com/event-details/83fd97284f4bb4a4
6222,0,Charlie Brenneman,Daniel Roberts,8,10,2,10,0.8,0.2,13,13,1,1,1.0,1.0,3,3,0,0,1.0,,4,5,3,11,0.8,0.2727272727272727,1,1,0,0,1.0,,19,20,0,0,0.95,,Jeff Blatnick                                     27 - 30.          Doug Crosby                                     27 - 30.          Chris Lee                                     28 - 29.,UFC on FX: Guillard vs Miller,http://www.ufcstats.com/event-details/4d74641fac830182
6223,0,Mirsad Bektic,Dan Ige,14,56,27,70,0.25,0.3857142857142857,3,4,15,17,0.75,0.8823529411764706,0,0,1,1,,1.0,14,54,28,68,0.2592592592592592,0.4117647058823529,3,6,12,16,0.5,0.75,0,0,3,4,,0.75,Marcos Rosales                                     28 - 29.          Patrick Patlan                                     29 - 28.          Joshua Ferraro                                     28 - 29.,UFC 247: Jones vs. Reyes,http://www.ufcstats.com/event-details/b26d3e3746fb4024
6224,0,Loopy Godinez,Luana Carolina,16,42,24,70,0.3809523809523809,0.3428571428571428,4,7,18,23,0.5714285714285714,0.782608695652174,3,5,11,14,0.6,0.7857142857142857,17,43,37,86,0.3953488372093023,0.4302325581395348,2,7,16,21,0.2857142857142857,0.7619047619047619,4,4,0,0,1.0,,Junichiro Kamijo                                     28 - 29.          Eric Colon                                     28 - 29.          Sal D'amato                                     28 - 29.,UFC Fight Night: Ladd vs. Dumont,http://www.ufcstats.com/event-details/8f4616698508f24d
6225,0,Jens Pulver,John Lewis,1,3,0,1,0.3333333333333333,0.0,0,0,0,0,,,0,0,0,0,,,1,3,0,1,0.3333333333333333,0.0,0,0,0,0,,,0,0,0,0,,,Punch to Head At Distance,UFC 28: High Stakes,http://www.ufcstats.com/event-details/da6dfd09cca1d705
6226,0,Kamaru Usman,Gilbert Burns,56,105,18,75,0.5333333333333333,0.24,11,15,13,14,0.7333333333333333,0.9285714285714286,16,16,14,19,1.0,0.7368421052631579,54,100,44,104,0.54,0.4230769230769231,3,4,1,4,0.75,0.25,26,32,0,0,0.8125,,Punches to Head On Ground,UFC 258: Usman vs. Burns,http://www.ufcstats.com/event-details/3f7c14c7eca7195d
6227,0,Jason High,Nate Moore,1,4,1,2,0.25,0.5,1,1,0,1,1.0,0.0,0,1,1,1,0.0,1.0,2,6,2,4,0.3333333333333333,0.5,0,0,0,0,,,0,0,0,0,,,Guillotine Choke After Drop to Guard,Strikeforce - Rockhold vs Kennedy,http://www.ufcstats.com/event-details/237187ed9f419285
6228,0,Georges St-Pierre,Frank Trigg,25,32,1,2,0.78125,0.5,0,0,0,1,,0.0,0,0,0,0,,,4,6,1,3,0.6666666666666666,0.3333333333333333,0,0,0,0,,,21,26,0,0,0.8076923076923077,,Rear Naked Choke,UFC 54: Boiling Point,http://www.ufcstats.com/event-details/669a3cb6e394f515
6229,0,Piera Rodriguez,Valesca Machado,24,89,25,90,0.2696629213483146,0.2777777777777778,19,28,7,11,0.6785714285714286,0.6363636363636364,0,3,4,9,0.0,0.4444444444444444,25,90,30,102,0.2777777777777778,0.2941176470588235,15,23,6,8,0.6521739130434783,0.75,3,7,0,0,0.4285714285714285,,Mike Bell                                     28 - 29.          Sal D'amato                                     28 - 29.          Adalaide Byrd                                     28 - 29.,DWCS 5.8,http://www.ufcstats.com/event-details/b4eeac608fc82f88
6230,0,Randy Couture,James Toney,7,10,0,0,0.7,,1,1,0,0,1.0,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,8,11,0,0,0.7272727272727273,,Arm Triangle From Mount,UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/event-details/054defd5420a551f
6231,0,Francisco Trinaldo,Jim Miller,40,116,18,57,0.3448275862068966,0.3157894736842105,18,19,8,12,0.9473684210526316,0.6666666666666666,5,5,8,11,1.0,0.7272727272727273,41,110,26,69,0.3727272727272727,0.3768115942028985,9,11,3,5,0.8181818181818182,0.6,13,19,5,6,0.6842105263157895,0.8333333333333334,Dave Tirelli                                     28 - 29.          Phillipe Iorio                                     28 - 29.          Marcos Rosales                                     28 - 29.,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e
6232,0,Matt Frevola,Luis Pena,27,82,43,104,0.3292682926829268,0.4134615384615384,10,17,7,15,0.5882352941176471,0.4666666666666667,11,11,1,1,1.0,1.0,46,105,37,101,0.4380952380952381,0.3663366336633663,2,5,8,10,0.4,0.8,0,0,6,9,,0.6666666666666666,Chris Lee                                     29 - 28.          Tony Weeks                                     28 - 29.          Daniel Torres                                     28 - 29.,UFC Fight Night: Joanna vs. Waterson,http://www.ufcstats.com/event-details/0941df56f6ac954b
6233,0,Jake Shields,Robbie Lawler,6,13,2,7,0.4615384615384615,0.2857142857142857,8,8,2,2,1.0,1.0,3,4,0,0,0.75,,11,19,0,4,0.5789473684210527,0.0,6,6,4,5,1.0,0.8,0,0,0,0,,,Guillotine Choke After Drop to Guard,Strikeforce - Lawler vs. Shields,http://www.ufcstats.com/event-details/9fa3bd637edd9aa2
6234,0,Lee Murray,Jorge Rivera,0,1,1,3,0.0,0.3333333333333333,0,0,0,0,,,0,0,1,1,,1.0,0,1,0,1,0.0,0.0,0,0,1,1,,1.0,0,0,1,2,,0.5,Triangle Choke From Bottom Guard,UFC 46: Supernatural,http://www.ufcstats.com/event-details/94609dd91731d428
6235,0,Donald Cerrone,John Makdessi,43,140,25,65,0.3071428571428571,0.3846153846153846,5,8,34,51,0.625,0.6666666666666666,23,23,13,13,1.0,1.0,69,168,70,126,0.4107142857142857,0.5555555555555556,2,3,2,3,0.6666666666666666,0.6666666666666666,0,0,0,0,,,Kick to Head At Distance,UFC 187: Johnson vs Cormier,http://www.ufcstats.com/event-details/4f7e290e71d60f87
6236,0,Ramsey Nijem,Beneil Dariush,25,39,6,14,0.6410256410256411,0.4285714285714285,3,6,3,6,0.5,0.5,6,6,0,0,1.0,,15,28,6,14,0.5357142857142857,0.4285714285714285,0,1,3,6,0.0,0.5,19,22,0,0,0.8636363636363636,,Punches to Head From Half Guard,UFC Fight Night: Minotauro vs Nelson,http://www.ufcstats.com/event-details/d632d156c0549e07
6237,0,Justin Willis,Chase Sherman,68,101,34,90,0.6732673267326733,0.3777777777777777,8,8,24,33,1.0,0.7272727272727273,0,0,11,14,,0.7857142857142857,53,82,53,120,0.6463414634146342,0.4416666666666666,6,7,15,16,0.8571428571428571,0.9375,17,20,1,1,0.85,1.0,Jon Bilyk                                     28 - 29.          Dominic Carolei                                     28 - 29.          Munah Holland                                     28 - 29.,UFC Fight Night: Barboza vs. Lee,http://www.ufcstats.com/event-details/ad99fa5325519169
6238,0,Zubaira Tukhugov,Lerone Murphy,20,53,12,55,0.3773584905660377,0.2181818181818181,2,5,13,20,0.4,0.65,0,0,3,3,,1.0,10,37,23,73,0.2702702702702703,0.3150684931506849,7,11,2,2,0.6363636363636364,1.0,5,10,3,3,0.5,1.0,Howie Booth                                     29 - 28.          David Lethaby                                     28 - 29.          Clemens Werner                                     28 - 28.,UFC 242: Khabib vs. Poirier,http://www.ufcstats.com/event-details/a79bfbc01b2264d6
6239,0,Nate Quarry,Pete Sell,2,7,1,10,0.2857142857142857,0.1,0,0,1,2,,0.5,1,1,0,0,1.0,,2,7,2,12,0.2857142857142857,0.1666666666666666,0,0,0,0,,,1,1,0,0,1.0,,Punches to Head At Distance,UFC Fight Night 1,http://www.ufcstats.com/event-details/3f24c96753dbd9f9
6240,0,Alex White,Clay Collard,33,123,32,135,0.2682926829268293,0.237037037037037,21,37,12,32,0.5675675675675675,0.375,4,4,16,26,1.0,0.6153846153846154,36,123,42,163,0.2926829268292683,0.2576687116564417,21,40,13,19,0.525,0.6842105263157895,1,1,5,11,1.0,0.4545454545454545,Sal D'amato                                     28 - 29.          Junichiro Kamijo                                     28 - 29.          Glenn Trowbridge                                     28 - 29.,UFC 181: Hendricks vs Lawler II,http://www.ufcstats.com/event-details/dfdd0c5dd0d4bc23
6241,0,Ricardo Lamas,Calvin Kattar,2,12,11,28,0.1666666666666666,0.3928571428571428,4,5,11,13,0.8,0.8461538461538461,6,12,0,0,0.5,,12,29,16,34,0.4137931034482758,0.4705882352941176,0,0,2,2,,1.0,0,0,4,5,,0.8,Punch to Head At Distance,UFC 238: Cejudo vs. Moraes,http://www.ufcstats.com/event-details/e31502e3f79d00c5
6242,0,Jake Collier,Chris Barnett,40,85,48,89,0.4705882352941176,0.5393258426966292,10,12,1,4,0.8333333333333334,0.25,1,1,5,5,1.0,1.0,28,70,25,51,0.4,0.4901960784313725,13,16,1,5,0.8125,0.2,10,12,28,42,0.8333333333333334,0.6666666666666666,Punches to Head From Mount,UFC 279: Diaz vs. Ferguson,http://www.ufcstats.com/event-details/93bf96be327fcd98
6243,0,Trevor Smith,Zak Cummings,42,85,30,108,0.4941176470588235,0.2777777777777778,11,14,9,11,0.7857142857142857,0.8181818181818182,1,4,17,20,0.25,0.85,41,81,48,128,0.5061728395061729,0.375,5,9,4,7,0.5555555555555556,0.5714285714285714,8,13,4,4,0.6153846153846154,1.0,Sal D'amato                                     28 - 29.          Gabriel Sabaitis                                     28 - 29.          Larry Struck                                     28 - 29.,UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f
6244,0,Kazushi Sakuraba,Yurij Kiseliov,0,0,7,8,,0.875,0,0,0,0,,,0,0,0,0,,,0,0,0,1,,0.0,0,0,0,0,,,0,0,7,7,,1.0,Armbar From Bottom Guard,K-1 Hero's 8,http://www.ufcstats.com/event-details/501b07aec9b8fc2d
6245,0,Matt Brown,Stephen Thompson,20,59,53,115,0.3389830508474576,0.4608695652173913,6,7,12,16,0.8571428571428571,0.75,10,11,2,2,0.9090909090909092,1.0,17,53,61,126,0.320754716981132,0.4841269841269841,3,3,3,4,1.0,0.75,16,21,3,3,0.7619047619047619,1.0,Derek Cleary                                     27 - 30.          Chris Lee                                     26 - 30.          Cardo Urso                                     28 - 29.,UFC 145: Jones vs Evans,http://www.ufcstats.com/event-details/155bfc7ed36622df
6246,0,Jessica-Rose Clark,Sarah Alpar,66,95,3,15,0.6947368421052632,0.2,9,10,3,6,0.9,0.5,1,1,6,9,1.0,0.6666666666666666,15,30,12,30,0.5,0.4,25,29,0,0,0.8620689655172413,,36,47,0,0,0.7659574468085106,,Knee to Head In Clinch,UFC Fight Night: Covington vs. Woodley,http://www.ufcstats.com/event-details/831b937811804dad
6247,0,KJ Noons,Alex Oliveira,5,8,1,11,0.625,0.0909090909090909,0,0,0,0,,,2,3,2,2,0.6666666666666666,1.0,6,10,3,11,0.6,0.2727272727272727,1,1,0,1,1.0,0.0,0,0,0,1,,0.0,Rear Naked Choke,UFC Fight Night: Condit vs Alves,http://www.ufcstats.com/event-details/aae0897825336b1a
6248,0,Rani Yahya,Josh Clopton,13,33,4,12,0.3939393939393939,0.3333333333333333,1,2,1,1,0.5,1.0,0,5,0,0,0.0,,4,26,3,9,0.1538461538461538,0.3333333333333333,0,0,0,0,,,10,14,2,4,0.7142857142857143,0.5,Guilherme Bravo                                     28 - 29.          Mark Collett                                     28 - 29.          Chris Watts                                     28 - 29.,UFC 163: Aldo vs Jung,http://www.ufcstats.com/event-details/ebc5af72ad5a28cb
6249,0,Max Griffin,Zelim Imadaev,23,65,46,120,0.3538461538461538,0.3833333333333333,16,19,12,22,0.8421052631578947,0.5454545454545454,8,8,6,8,1.0,0.75,34,71,47,126,0.4788732394366197,0.373015873015873,11,18,17,24,0.6111111111111112,0.7083333333333334,2,3,0,0,0.6666666666666666,,Derek Cleary                                     27 - 29.          Will Fisher                                     27 - 29.          Mike Bell                                     28 - 28.,UFC 236: Holloway vs. Poirier 2,http://www.ufcstats.com/event-details/b0550072e5f0afa7
6250,0,Derrick Lewis,Ciryl Gane,8,24,50,69,0.3333333333333333,0.7246376811594203,6,11,16,21,0.5454545454545454,0.7619047619047619,2,2,32,32,1.0,1.0,15,36,67,89,0.4166666666666667,0.7528089887640449,1,1,16,17,1.0,0.9411764705882352,0,0,15,16,,0.9375,Punches to Head On Ground,UFC 265: Lewis vs. Gane,http://www.ufcstats.com/event-details/972197a8c61ac413
6251,0,Thiago Moises,Gleidson Cutis,28,78,5,17,0.358974358974359,0.2941176470588235,4,7,6,6,0.5714285714285714,1.0,4,4,2,2,1.0,1.0,18,55,12,24,0.3272727272727272,0.5,3,5,1,1,0.6,1.0,15,29,0,0,0.5172413793103449,,Kick to Head At Distance,DWCS Brazil 1.3,http://www.ufcstats.com/event-details/7a9ca95a92d7b64c
6252,0,Dan Hardy,Mike Swick,21,63,17,67,0.3333333333333333,0.2537313432835821,22,29,15,21,0.7586206896551724,0.7142857142857143,12,20,6,10,0.6,0.6,15,60,17,59,0.25,0.288135593220339,36,46,21,39,0.782608695652174,0.5384615384615384,4,6,0,0,0.6666666666666666,,Chris Watts                                     27 - 30.          Sal D'amato                                     28 - 29.          Paul Sutherland                                     27 - 30.,UFC 105: Couture vs Vera,http://www.ufcstats.com/event-details/fa8b9e6b0c2269f8
6253,0,Rani Yahya,Russell Doane,1,4,0,5,0.25,0.0,14,14,2,3,1.0,0.6666666666666666,2,2,0,0,1.0,,2,5,2,8,0.4,0.25,0,0,0,0,,,15,15,0,0,1.0,,Arm Triangle From Side Control,UFC Fight Night: Emmett vs. Stephens,http://www.ufcstats.com/event-details/daa89f01e1c0f42a
6254,0,Chris Horodecki,Bart Palaszewski,23,89,26,125,0.2584269662921348,0.208,17,20,13,15,0.85,0.8666666666666667,34,35,3,5,0.9714285714285714,0.6,73,143,27,118,0.5104895104895105,0.2288135593220339,1,1,13,22,1.0,0.5909090909090909,0,0,2,5,,0.4,,IFL - World Grand Prix Semifinals,http://www.ufcstats.com/event-details/ee9d73f4fee9cbdd
6255,0,Brian Kelleher,Domingo Pilarte,24,35,2,8,0.6857142857142857,0.25,2,3,1,2,0.6666666666666666,0.5,2,2,0,1,1.0,0.0,1,3,2,9,0.3333333333333333,0.2222222222222222,0,0,0,1,,0.0,27,37,1,1,0.7297297297297297,1.0,Sal D'amato                                     27 - 30.          Junichiro Kamijo                                     27 - 30.          Tony Weeks                                     27 - 30.,UFC Fight Night: Cannonier vs. Gastelum,http://www.ufcstats.com/event-details/2f13e4020cea5b38
6256,0,Dustin Poirier,Justin Gaethje,142,314,56,143,0.4522292993630573,0.3916083916083916,21,26,9,12,0.8076923076923077,0.75,11,11,50,57,1.0,0.8771929824561403,162,338,98,194,0.4792899408284023,0.5051546391752577,12,13,17,18,0.9230769230769232,0.9444444444444444,0,0,0,0,,,Punch to Head In Clinch,UFC Fight Night: Poirier vs. Gaethje,http://www.ufcstats.com/event-details/620be7e0712d431b
6257,0,Sean Sherk,Tiki Ghosn,11,15,0,5,0.7333333333333333,0.0,0,0,0,0,,,1,1,1,2,1.0,0.5,1,3,1,6,0.3333333333333333,0.1666666666666666,1,1,0,1,1.0,0.0,10,12,0,0,0.8333333333333334,,Injury        Shoulder Injury,UFC 30: Battle on the Boardwalk,http://www.ufcstats.com/event-details/2b1587a3376ab743
6258,0,Stefan Struve,Andrei Arlovski,9,40,12,42,0.225,0.2857142857142857,8,16,16,26,0.5,0.6153846153846154,17,18,18,20,0.9444444444444444,0.9,32,69,42,82,0.463768115942029,0.5121951219512195,0,0,2,3,,0.6666666666666666,2,5,2,3,0.4,0.6666666666666666,Tony Weeks                                     28 - 29.          Derek Cleary                                     28 - 29.          Glenn Trowbridge                                     27 - 30.,UFC 222: Cyborg vs. Kunitskaya,http://www.ufcstats.com/event-details/7929be8290289a47
6259,0,Trevor Prangley,Roger Gracie,3,5,6,14,0.6,0.4285714285714285,0,0,4,4,,1.0,0,0,2,3,,0.6666666666666666,3,5,9,18,0.6,0.5,0,0,3,3,,1.0,0,0,0,0,,,Rear Naked Choke,Strikeforce - Diaz vs. Cyborg,http://www.ufcstats.com/event-details/5114f1b5ad4cdf72
