,Unnamed: 0,Fight_url
7032,7032,http://www.ufcstats.com/fighter-details/9673a497a9da119a
7033,7033,/statistics/events/
7034,7034,/statistics/fighters
7035,7035,http://statleaders.ufc.com
7036,7036,/
7037,7037,https://ufc.com/terms
7038,7038,https://ufc.com/privacy-policy
7039,7039,/
7040,7040,/statistics/events/
7041,7041,/statistics/fighters
7042,7042,http://statleaders.ufc.com
7043,7043,http://www.ufcstats.com/fight-details/cb010b41cd20a1ed
7044,7044,http://www.ufcstats.com/fighter-details/dea070ed4a2a8281
7045,7045,http://www.ufcstats.com/fighter-details/99df7d0a2a08a8a8
7046,7046,http://www.ufcstats.com/fight-details/4de28817db9fc9d8
7047,7047,http://www.ufcstats.com/fighter-details/ebc1f40e00e0c481
7048,7048,http://www.ufcstats.com/fighter-details/ab943cd2c3c17825
7049,7049,http://www.ufcstats.com/fight-details/34c649f3f43a919b
7050,7050,http://www.ufcstats.com/fighter-details/0d65c432720accb9
7051,7051,http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc
7052,7052,http://www.ufcstats.com/fight-details/1db00b3e736c22bf
7053,7053,http://www.ufcstats.com/fighter-details/51a0c09cbe9b8472
7054,7054,http://www.ufcstats.com/fighter-details/3cf66c62d9069f43
7055,7055,http://www.ufcstats.com/fight-details/244aa8f002274344
7056,7056,http://www.ufcstats.com/fighter-details/d661ce4da776fc20
7057,7057,http://www.ufcstats.com/fighter-details/99506df1af6c8b3b
7058,7058,http://www.ufcstats.com/fight-details/14c505d7ad55883c
7059,7059,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e
7060,7060,http://www.ufcstats.com/fighter-details/7279654c7674cd24
7061,7061,http://www.ufcstats.com/fight-details/fd438db3e60f062a
7062,7062,http://www.ufcstats.com/fighter-details/8be158ca1e5ea6a0
7063,7063,http://www.ufcstats.com/fighter-details/198994b47f395af0
7064,7064,http://www.ufcstats.com/fight-details/c827f5212a34bf2e
7065,7065,http://www.ufcstats.com/fighter-details/bebb4ae55ac2bf6f
7066,7066,http://www.ufcstats.com/fighter-details/fbf0537e420e698e
7067,7067,http://www.ufcstats.com/fight-details/4e22e3cdb8757be1
7068,7068,http://www.ufcstats.com/fighter-details/38c7f72747f4f712
7069,7069,http://www.ufcstats.com/fighter-details/4798e823ada58fe9
7070,7070,http://www.ufcstats.com/fight-details/18d6df67968bf06b
7071,7071,http://www.ufcstats.com/fighter-details/38c626ca912c7bac
7072,7072,http://www.ufcstats.com/fighter-details/edd02825c29028fe
7073,7073,http://www.ufcstats.com/fight-details/c77486266b05f934
7074,7074,http://www.ufcstats.com/fighter-details/6a96ad1bc34fb113
7075,7075,http://www.ufcstats.com/fighter-details/e51fcd9cd84c0b93
7076,7076,http://www.ufcstats.com/fight-details/9af62d6e404c1002
7077,7077,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
7078,7078,http://www.ufcstats.com/fighter-details/9b7694d064a8a0ad
7079,7079,http://www.ufcstats.com/fight-details/e4b13f7f43018ec0
7080,7080,http://www.ufcstats.com/fighter-details/135d124172a0bea3
7081,7081,http://www.ufcstats.com/fighter-details/58bbef3770bb2dfc
7082,7082,/statistics/events/
7083,7083,/statistics/fighters
7084,7084,http://statleaders.ufc.com
7085,7085,/
7086,7086,https://ufc.com/terms
7087,7087,https://ufc.com/privacy-policy
7088,7088,/
7089,7089,/statistics/events/
7090,7090,/statistics/fighters
7091,7091,http://statleaders.ufc.com
7092,7092,http://www.ufcstats.com/fight-details/01983cba42704c49
7093,7093,http://www.ufcstats.com/fighter-details/8d03ce87ca14e778
7094,7094,http://www.ufcstats.com/fighter-details/0ff11cc094e887bc
7095,7095,http://www.ufcstats.com/fight-details/a212e4c197983ad1
7096,7096,http://www.ufcstats.com/fighter-details/e5010b1b94ca5755
7097,7097,http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1
7098,7098,http://www.ufcstats.com/fight-details/354425c41008a01f
7099,7099,http://www.ufcstats.com/fighter-details/98215d037be5bcb7
7100,7100,http://www.ufcstats.com/fighter-details/5f179af5fffeb9f6
7101,7101,http://www.ufcstats.com/fight-details/c8bc7e668ffffc7c
7102,7102,http://www.ufcstats.com/fighter-details/242d36d241b43c12
7103,7103,http://www.ufcstats.com/fighter-details/7aa3d6964eff4877
7104,7104,http://www.ufcstats.com/fight-details/1521f94cafdfd783
7105,7105,http://www.ufcstats.com/fighter-details/6d4b63c767106d3a
7106,7106,http://www.ufcstats.com/fighter-details/a331233f597090a5
7107,7107,http://www.ufcstats.com/fight-details/0a4247ba4ae1cca5
7108,7108,http://www.ufcstats.com/fighter-details/8fd808923cffff82
7109,7109,http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0
7110,7110,http://www.ufcstats.com/fight-details/58e21d505c082a9e
7111,7111,http://www.ufcstats.com/fighter-details/cb696ebfb6598724
7112,7112,http://www.ufcstats.com/fighter-details/9c907996820d2d69
7113,7113,http://www.ufcstats.com/fight-details/0d698108c5f5d1d6
7114,7114,http://www.ufcstats.com/fighter-details/2dc1bc1a02961656
7115,7115,http://www.ufcstats.com/fighter-details/773f7feacf96153e
7116,7116,http://www.ufcstats.com/fight-details/bdeca00572419011
7117,7117,http://www.ufcstats.com/fighter-details/05fa626cb33d15b8
7118,7118,http://www.ufcstats.com/fighter-details/fc6e681bf6658faf
7119,7119,http://www.ufcstats.com/fight-details/f96f719ad667dd96
7120,7120,http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37
7121,7121,http://www.ufcstats.com/fighter-details/df1eb4354d18a906
7122,7122,http://www.ufcstats.com/fight-details/7fec3b1ec923ad24
7123,7123,http://www.ufcstats.com/fighter-details/96428b9e9bd048ea
7124,7124,http://www.ufcstats.com/fighter-details/2c99576fefe53c7c
7125,7125,http://www.ufcstats.com/fight-details/a9184def876faec6
7126,7126,http://www.ufcstats.com/fighter-details/b3d21b2610dcfaeb
7127,7127,http://www.ufcstats.com/fighter-details/e76d9f656ceb82ab
7128,7128,/statistics/events/
7129,7129,/statistics/fighters
7130,7130,http://statleaders.ufc.com
7131,7131,/
7132,7132,https://ufc.com/terms
7133,7133,https://ufc.com/privacy-policy
7134,7134,/
7135,7135,/statistics/events/
7136,7136,/statistics/fighters
7137,7137,http://statleaders.ufc.com
7138,7138,http://www.ufcstats.com/fight-details/4eb91cfc892a108e
7139,7139,http://www.ufcstats.com/fighter-details/1338e2c7480bdf9e
7140,7140,http://www.ufcstats.com/fighter-details/1f454354805b6f75
7141,7141,http://www.ufcstats.com/fight-details/aa71cf96ba4e5a36
7142,7142,http://www.ufcstats.com/fighter-details/f9b200db02b488d9
7143,7143,http://www.ufcstats.com/fighter-details/72e5e5a6edfa8223
7144,7144,http://www.ufcstats.com/fight-details/069e3e704cbf6337
7145,7145,http://www.ufcstats.com/fighter-details/5987b2458f4b5290
7146,7146,http://www.ufcstats.com/fighter-details/94527830000ab715
7147,7147,http://www.ufcstats.com/fight-details/fd1854062406d287
7148,7148,http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3
7149,7149,http://www.ufcstats.com/fighter-details/6e7506127408aa9e
7150,7150,http://www.ufcstats.com/fight-details/e4862c4f20117cb8
7151,7151,http://www.ufcstats.com/fighter-details/70e1f8a821b72c8b
7152,7152,http://www.ufcstats.com/fighter-details/d156513a19acf856
7153,7153,http://www.ufcstats.com/fight-details/5ff8463edf8155c0
7154,7154,http://www.ufcstats.com/fighter-details/207773daeb4afa7b
7155,7155,http://www.ufcstats.com/fighter-details/98a6b2361045898f
7156,7156,http://www.ufcstats.com/fight-details/49f7186e1e3cf6c8
7157,7157,http://www.ufcstats.com/fighter-details/4cd8b03aee1d0138
7158,7158,http://www.ufcstats.com/fighter-details/bf0e700106d00e55
7159,7159,http://www.ufcstats.com/fight-details/51db35a3cf225bda
7160,7160,http://www.ufcstats.com/fighter-details/853eb0dd5c0e2149
7161,7161,http://www.ufcstats.com/fighter-details/82b4e942781b1046
7162,7162,http://www.ufcstats.com/fight-details/b247a1900cfae052
7163,7163,http://www.ufcstats.com/fighter-details/a7897d200692ab64
7164,7164,http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd
7165,7165,http://www.ufcstats.com/fight-details/11c0ef97497303ef
7166,7166,http://www.ufcstats.com/fighter-details/4d8fa64202cee4c1
7167,7167,http://www.ufcstats.com/fighter-details/8fc9ae9c7527dfcb
7168,7168,http://www.ufcstats.com/fight-details/8e43d61ca6f2d904
7169,7169,http://www.ufcstats.com/fighter-details/f2477cf43c4975cc
7170,7170,http://www.ufcstats.com/fighter-details/2296125b6c362355
7171,7171,/statistics/events/
7172,7172,/statistics/fighters
7173,7173,http://statleaders.ufc.com
7174,7174,/
7175,7175,https://ufc.com/terms
7176,7176,https://ufc.com/privacy-policy
7177,7177,/
7178,7178,/statistics/events/
7179,7179,/statistics/fighters
7180,7180,http://statleaders.ufc.com
7181,7181,http://www.ufcstats.com/fight-details/4e8b2357fea211e9
7182,7182,http://www.ufcstats.com/fighter-details/fea79f9bc8c68769
7183,7183,http://www.ufcstats.com/fighter-details/2f13e4020cea5b38
7184,7184,http://www.ufcstats.com/fight-details/300f1489174a3ece
7185,7185,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6
7186,7186,http://www.ufcstats.com/fighter-details/b6452706b373eea1
7187,7187,http://www.ufcstats.com/fight-details/ce246b336b6bd638
7188,7188,http://www.ufcstats.com/fighter-details/427b5953ac8e3a27
7189,7189,http://www.ufcstats.com/fighter-details/4e0692ad070976e4
7190,7190,http://www.ufcstats.com/fight-details/85036b967403cdab
7191,7191,http://www.ufcstats.com/fighter-details/07225ba28ae309b6
7192,7192,http://www.ufcstats.com/fighter-details/2747c60e42d9d75f
7193,7193,http://www.ufcstats.com/fight-details/44cfd4330eb6e2bf
7194,7194,http://www.ufcstats.com/fighter-details/c21f26bbde777573
7195,7195,http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430
7196,7196,http://www.ufcstats.com/fight-details/53abea410a0541c8
7197,7197,http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a
7198,7198,http://www.ufcstats.com/fighter-details/1641ef250e9de19b
7199,7199,http://www.ufcstats.com/fight-details/ebb685a81f65ce1b
7200,7200,http://www.ufcstats.com/fighter-details/2ac4628c08ec5125
7201,7201,http://www.ufcstats.com/fighter-details/093e1f5bb73850be
7202,7202,http://www.ufcstats.com/fight-details/904e0e46392dff93
7203,7203,http://www.ufcstats.com/fighter-details/82cbb809d5ee565c
7204,7204,http://www.ufcstats.com/fighter-details/f7467152fd9f18a2
7205,7205,http://www.ufcstats.com/fight-details/59097097bc09cdef
7206,7206,http://www.ufcstats.com/fighter-details/31ee470ef5dc8d7f
7207,7207,http://www.ufcstats.com/fighter-details/b0d6a1d8ac3d563d
7208,7208,http://www.ufcstats.com/fight-details/491b7d974254596d
7209,7209,http://www.ufcstats.com/fighter-details/2cd428e9606856fd
7210,7210,http://www.ufcstats.com/fighter-details/c482c8605455a213
7211,7211,http://www.ufcstats.com/fight-details/818456a713fdabe6
7212,7212,http://www.ufcstats.com/fighter-details/9cfbfae5fa1fdd93
7213,7213,http://www.ufcstats.com/fighter-details/dbac0a413af64bbe
7214,7214,http://www.ufcstats.com/fight-details/9192053a3884aadf
7215,7215,http://www.ufcstats.com/fighter-details/0fd5f4b838e890cc
7216,7216,http://www.ufcstats.com/fighter-details/1ae8f3c723aacff4
7217,7217,http://www.ufcstats.com/fight-details/8f8a6c578308d014
7218,7218,http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831
7219,7219,http://www.ufcstats.com/fighter-details/87f19d19f4cb73f8
7220,7220,/statistics/events/
7221,7221,/statistics/fighters
7222,7222,http://statleaders.ufc.com
7223,7223,/
7224,7224,https://ufc.com/terms
7225,7225,https://ufc.com/privacy-policy
7226,7226,/
7227,7227,/statistics/events/
7228,7228,/statistics/fighters
7229,7229,http://statleaders.ufc.com
7230,7230,http://www.ufcstats.com/fight-details/85511ab7fd9ed061
7231,7231,http://www.ufcstats.com/fighter-details/056c493bbd76a918
7232,7232,http://www.ufcstats.com/fighter-details/c849740a3ff51931
7233,7233,http://www.ufcstats.com/fight-details/8da2c348ba6001a0
7234,7234,http://www.ufcstats.com/fighter-details/a9d6e047ce48ab63
7235,7235,http://www.ufcstats.com/fighter-details/85073dbd1be65ed9
7236,7236,http://www.ufcstats.com/fight-details/0261adcfc6e49150
7237,7237,http://www.ufcstats.com/fighter-details/84ff027394f7e470
7238,7238,http://www.ufcstats.com/fighter-details/813550bc53b15fb0
7239,7239,http://www.ufcstats.com/fight-details/4738cd4cd8d33eeb
7240,7240,http://www.ufcstats.com/fighter-details/80eacd4da0617c57
7241,7241,http://www.ufcstats.com/fighter-details/f53c1f4ceeed8c08
7242,7242,http://www.ufcstats.com/fight-details/7ddd21d48e3b34b9
7243,7243,http://www.ufcstats.com/fighter-details/4d5197f331c47290
7244,7244,http://www.ufcstats.com/fighter-details/01784fbc27c68b14
7245,7245,http://www.ufcstats.com/fight-details/5d1f24e034772338
7246,7246,http://www.ufcstats.com/fighter-details/7ff97850e8c32bda
7247,7247,http://www.ufcstats.com/fighter-details/37d5b176d438d2a5
7248,7248,http://www.ufcstats.com/fight-details/3dd0951b8855137d
7249,7249,http://www.ufcstats.com/fighter-details/1d00756835ca67c9
7250,7250,http://www.ufcstats.com/fighter-details/262a7d06203657e6
7251,7251,http://www.ufcstats.com/fight-details/77c6a6f33289b872
7252,7252,http://www.ufcstats.com/fighter-details/12f91bfa8f1f723b
7253,7253,http://www.ufcstats.com/fighter-details/6551c64fbcd1a467
7254,7254,http://www.ufcstats.com/fight-details/8a9c8f1d53d8c664
7255,7255,http://www.ufcstats.com/fighter-details/a495f599e787614f
7256,7256,http://www.ufcstats.com/fighter-details/acb36c908d415c4a
7257,7257,http://www.ufcstats.com/fight-details/efbab76bedbfb65d
7258,7258,http://www.ufcstats.com/fighter-details/65f09bacd3957381
7259,7259,http://www.ufcstats.com/fighter-details/bc711b6dd95c1af6
7260,7260,http://www.ufcstats.com/fight-details/2ea1f463620bcd3d
7261,7261,http://www.ufcstats.com/fighter-details/6f242453c91a5af0
7262,7262,http://www.ufcstats.com/fighter-details/ef44e4ea9050f2ea
7263,7263,http://www.ufcstats.com/fight-details/2cc1fe3570999428
7264,7264,http://www.ufcstats.com/fighter-details/b997be68943010fc
7265,7265,http://www.ufcstats.com/fighter-details/b1b0729d27936f2f
7266,7266,http://www.ufcstats.com/fight-details/e76227f395b94e47
7267,7267,http://www.ufcstats.com/fighter-details/1ddb480b601cefb1
7268,7268,http://www.ufcstats.com/fighter-details/bb61823f76361297
7269,7269,/statistics/events/
7270,7270,/statistics/fighters
7271,7271,http://statleaders.ufc.com
7272,7272,/
7273,7273,https://ufc.com/terms
7274,7274,https://ufc.com/privacy-policy
7275,7275,/
7276,7276,/statistics/events/
7277,7277,/statistics/fighters
7278,7278,http://statleaders.ufc.com
7279,7279,http://www.ufcstats.com/fight-details/ceaae1db8ccde29c
7280,7280,http://www.ufcstats.com/fighter-details/07f72a2a7591b409
7281,7281,http://www.ufcstats.com/fighter-details/3c6976f8182d9527
7282,7282,http://www.ufcstats.com/fight-details/3278e45b30f7dd33
7283,7283,http://www.ufcstats.com/fighter-details/80fa8218c99f9c58
7284,7284,http://www.ufcstats.com/fighter-details/634bb0de2eb043b4
7285,7285,http://www.ufcstats.com/fight-details/1ca41d3b11d88b36
7286,7286,http://www.ufcstats.com/fighter-details/c58f51dedb310998
7287,7287,http://www.ufcstats.com/fighter-details/f9f07bb5a43535ed
7288,7288,http://www.ufcstats.com/fight-details/9ee818e10dcf3b45
7289,7289,http://www.ufcstats.com/fighter-details/5e4eec08896c9423
7290,7290,http://www.ufcstats.com/fighter-details/e9a3aeb207578eea
7291,7291,http://www.ufcstats.com/fight-details/a5ea53104392fa9f
7292,7292,http://www.ufcstats.com/fighter-details/e1248941344b3288
7293,7293,http://www.ufcstats.com/fighter-details/b5b684eac99ae0a3
7294,7294,http://www.ufcstats.com/fight-details/819af4bbad55324d
7295,7295,http://www.ufcstats.com/fight-details/819af4bbad55324d
7296,7296,http://www.ufcstats.com/fighter-details/3738e68d2261e60f
7297,7297,http://www.ufcstats.com/fighter-details/03f982ca3735070c
7298,7298,http://www.ufcstats.com/fight-details/b0e16dd491bc4fea
7299,7299,http://www.ufcstats.com/fighter-details/a0e75f4a13eb73f1
7300,7300,http://www.ufcstats.com/fighter-details/3ecd936bd8814108
7301,7301,http://www.ufcstats.com/fight-details/498e7b0800af226c
7302,7302,http://www.ufcstats.com/fighter-details/d661ce4da776fc20
7303,7303,http://www.ufcstats.com/fighter-details/3a314d9fa7c6825d
7304,7304,http://www.ufcstats.com/fight-details/bd7a8c6c74655afc
7305,7305,http://www.ufcstats.com/fighter-details/8866c6f509c19089
7306,7306,http://www.ufcstats.com/fighter-details/73c7cfa551289285
7307,7307,http://www.ufcstats.com/fight-details/61bf6748cf85eb84
7308,7308,http://www.ufcstats.com/fighter-details/329e403448756217
7309,7309,http://www.ufcstats.com/fighter-details/5f6f049d54728e88
7310,7310,http://www.ufcstats.com/fight-details/4de25b19c4dedb14
7311,7311,http://www.ufcstats.com/fighter-details/65578a75fa7900e3
7312,7312,http://www.ufcstats.com/fighter-details/899923ff6ab13917
7313,7313,http://www.ufcstats.com/fight-details/3f5a623cf360c494
7314,7314,http://www.ufcstats.com/fighter-details/f1928a52590c5532
7315,7315,http://www.ufcstats.com/fighter-details/aec185309b4843d0
7316,7316,http://www.ufcstats.com/fight-details/8ce926b4d38a55a0
7317,7317,http://www.ufcstats.com/fighter-details/cc1a8b4b38b92c6d
7318,7318,http://www.ufcstats.com/fighter-details/7be14eaed4c74856
7319,7319,/statistics/events/
7320,7320,/statistics/fighters
7321,7321,http://statleaders.ufc.com
7322,7322,/
7323,7323,https://ufc.com/terms
7324,7324,https://ufc.com/privacy-policy
7325,7325,/
7326,7326,/statistics/events/
7327,7327,/statistics/fighters
7328,7328,http://statleaders.ufc.com
7329,7329,http://www.ufcstats.com/fight-details/b9c82dfde8b66e37
7330,7330,http://www.ufcstats.com/fighter-details/59279a7c978f7da0
7331,7331,http://www.ufcstats.com/fighter-details/ee9ebceabfd16fa7
7332,7332,http://www.ufcstats.com/fight-details/920b6f739a36e721
7333,7333,http://www.ufcstats.com/fighter-details/64a50dad704d1d49
7334,7334,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3
7335,7335,http://www.ufcstats.com/fight-details/4da4c5ef6a4ffc5b
7336,7336,http://www.ufcstats.com/fighter-details/05339613bf8e9808
7337,7337,http://www.ufcstats.com/fighter-details/de75d1c45a39e221
7338,7338,http://www.ufcstats.com/fight-details/f3e289f1423c0e6f
7339,7339,http://www.ufcstats.com/fighter-details/07225ba28ae309b6
7340,7340,http://www.ufcstats.com/fighter-details/d1941565abf50b16
7341,7341,http://www.ufcstats.com/fight-details/c0ab927864bb6e98
7342,7342,http://www.ufcstats.com/fighter-details/47cd337b86b1af92
7343,7343,http://www.ufcstats.com/fighter-details/8be158ca1e5ea6a0
7344,7344,http://www.ufcstats.com/fight-details/b69d3d55c84f5dd6
7345,7345,http://www.ufcstats.com/fighter-details/7cbf7c78d3b34218
7346,7346,http://www.ufcstats.com/fighter-details/887961364be5ceb3
7347,7347,http://www.ufcstats.com/fight-details/92fd2127f46b0cb7
7348,7348,http://www.ufcstats.com/fighter-details/ae7fe94f117f98cf
7349,7349,http://www.ufcstats.com/fighter-details/7026eca45f65377b
7350,7350,http://www.ufcstats.com/fight-details/986f0b480389ad25
7351,7351,http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6
7352,7352,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
7353,7353,http://www.ufcstats.com/fight-details/bf41783b9446891e
7354,7354,http://www.ufcstats.com/fighter-details/4ba8d454f762005d
7355,7355,http://www.ufcstats.com/fighter-details/f797f0c57a83353e
7356,7356,http://www.ufcstats.com/fight-details/1b6e5363eb81c409
7357,7357,http://www.ufcstats.com/fighter-details/82a5152216251682
7358,7358,http://www.ufcstats.com/fighter-details/ebef46976554f975
7359,7359,http://www.ufcstats.com/fight-details/05f1e8ff81dbe05b
7360,7360,http://www.ufcstats.com/fighter-details/18b602842a24f7c5
7361,7361,http://www.ufcstats.com/fighter-details/72ffecf712673af1
7362,7362,http://www.ufcstats.com/fight-details/c4f443509308dec6
7363,7363,http://www.ufcstats.com/fighter-details/83b00f7597e5ac83
7364,7364,http://www.ufcstats.com/fighter-details/e51ee8ded927fc51
7365,7365,/statistics/events/
7366,7366,/statistics/fighters
7367,7367,http://statleaders.ufc.com
7368,7368,/
7369,7369,https://ufc.com/terms
7370,7370,https://ufc.com/privacy-policy
7371,7371,/
7372,7372,/statistics/events/
7373,7373,/statistics/fighters
7374,7374,http://statleaders.ufc.com
7375,7375,http://www.ufcstats.com/fight-details/4e55251b7a0df0c2
7376,7376,http://www.ufcstats.com/fighter-details/150ff4cc642270b9
7377,7377,http://www.ufcstats.com/fighter-details/def8166ff24bd237
7378,7378,http://www.ufcstats.com/fight-details/48a2a476d3b59866
7379,7379,http://www.ufcstats.com/fighter-details/132deb59abae64b1
7380,7380,http://www.ufcstats.com/fighter-details/3d6749c4267da18f
7381,7381,http://www.ufcstats.com/fight-details/3a42dd84680f444b
7382,7382,http://www.ufcstats.com/fighter-details/fd55393021a8c255
7383,7383,http://www.ufcstats.com/fighter-details/57b10fca4f9c9a7a
7384,7384,http://www.ufcstats.com/fight-details/e0e22d7bc5a293e8
7385,7385,http://www.ufcstats.com/fighter-details/2c9d00968f818270
7386,7386,http://www.ufcstats.com/fighter-details/c5af5750e8bae4f0
7387,7387,http://www.ufcstats.com/fight-details/37a7dc68f3a0e65d
7388,7388,http://www.ufcstats.com/fighter-details/dea070ed4a2a8281
7389,7389,http://www.ufcstats.com/fighter-details/1e1dbd1cc5a7469e
7390,7390,http://www.ufcstats.com/fight-details/d5577e3272ef3032
7391,7391,http://www.ufcstats.com/fighter-details/d343df8ba11f4c4e
7392,7392,http://www.ufcstats.com/fighter-details/ec34349e7dffcde7
7393,7393,http://www.ufcstats.com/fight-details/1fa8537d3992a09a
7394,7394,http://www.ufcstats.com/fighter-details/23024fdfc966410a
7395,7395,http://www.ufcstats.com/fighter-details/55ee431411ccf07a
7396,7396,http://www.ufcstats.com/fight-details/00b1e95f6aea7027
7397,7397,http://www.ufcstats.com/fighter-details/f72465a784c1b084
7398,7398,http://www.ufcstats.com/fighter-details/e872e9a9a902c045
7399,7399,http://www.ufcstats.com/fight-details/7d679c16024f6f38
7400,7400,http://www.ufcstats.com/fighter-details/34f88592c0ab7a54
7401,7401,http://www.ufcstats.com/fighter-details/cad24459b28592ca
7402,7402,http://www.ufcstats.com/fight-details/41feee2c08af2235
7403,7403,http://www.ufcstats.com/fighter-details/7b433309b0fd12aa
7404,7404,http://www.ufcstats.com/fighter-details/2fc7e9701642ca38
7405,7405,http://www.ufcstats.com/fight-details/e909e34cdee01831
7406,7406,http://www.ufcstats.com/fighter-details/e9213f53ddeca978
7407,7407,http://www.ufcstats.com/fighter-details/c03a5022f8439f2a
7408,7408,http://www.ufcstats.com/fight-details/fdc97f9b88bdef7d
7409,7409,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
7410,7410,http://www.ufcstats.com/fighter-details/31f8081c7600da93
7411,7411,http://www.ufcstats.com/fight-details/19d1ae54681bc722
7412,7412,http://www.ufcstats.com/fighter-details/333b9e5c723ac873
7413,7413,http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91
7414,7414,/statistics/events/
7415,7415,/statistics/fighters
7416,7416,http://statleaders.ufc.com
7417,7417,/
7418,7418,https://ufc.com/terms
7419,7419,https://ufc.com/privacy-policy
7420,7420,/
7421,7421,/statistics/events/
7422,7422,/statistics/fighters
7423,7423,http://statleaders.ufc.com
7424,7424,http://www.ufcstats.com/fight-details/b6bd31215bd7ec1f
7425,7425,http://www.ufcstats.com/fighter-details/63def5a5662a6917
7426,7426,http://www.ufcstats.com/fighter-details/c62fbc117d57b943
7427,7427,http://www.ufcstats.com/fight-details/20063242f6e40d31
7428,7428,http://www.ufcstats.com/fighter-details/140745cbbcb023ac
7429,7429,http://www.ufcstats.com/fighter-details/49e96ff8ab781589
7430,7430,http://www.ufcstats.com/fight-details/70feb2bfc12b97d4
7431,7431,http://www.ufcstats.com/fighter-details/ce1e867808ef5fce
7432,7432,http://www.ufcstats.com/fighter-details/eef9b891edbd4604
7433,7433,http://www.ufcstats.com/fight-details/60cc0ac9ace28324
7434,7434,http://www.ufcstats.com/fighter-details/5331b25a60417ffb
7435,7435,http://www.ufcstats.com/fighter-details/a845f0735bc67405
7436,7436,http://www.ufcstats.com/fight-details/0ac4f0c1b4d021f6
7437,7437,http://www.ufcstats.com/fighter-details/94426bb170c88115
7438,7438,http://www.ufcstats.com/fighter-details/192520689012c7e4
7439,7439,http://www.ufcstats.com/fight-details/29f40d82bd128c65
7440,7440,http://www.ufcstats.com/fighter-details/70e1f8a821b72c8b
7441,7441,http://www.ufcstats.com/fighter-details/eabf206b162b3b83
7442,7442,http://www.ufcstats.com/fight-details/73a299d44d2ef5cd
7443,7443,http://www.ufcstats.com/fighter-details/e2ccd9a9ace60de7
7444,7444,http://www.ufcstats.com/fighter-details/acff437707625fc7
7445,7445,http://www.ufcstats.com/fight-details/fa9ec0b8c4b3a84a
7446,7446,http://www.ufcstats.com/fighter-details/5aedf14771ca82d2
7447,7447,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa
7448,7448,http://www.ufcstats.com/fight-details/94dcbc64641cbb6e
7449,7449,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531
7450,7450,http://www.ufcstats.com/fighter-details/cbf1c7ba5408a66f
7451,7451,http://www.ufcstats.com/fight-details/c65f4b4c0338d0c1
7452,7452,http://www.ufcstats.com/fighter-details/853eb0dd5c0e2149
7453,7453,http://www.ufcstats.com/fighter-details/ac5a7400da3a9a41
7454,7454,http://www.ufcstats.com/fight-details/69279781a89c893e
7455,7455,http://www.ufcstats.com/fighter-details/de45aaae23dfa392
7456,7456,http://www.ufcstats.com/fighter-details/35faad160d346839
7457,7457,http://www.ufcstats.com/fight-details/44c60f91b4f7b23d
7458,7458,http://www.ufcstats.com/fighter-details/135d124172a0bea3
7459,7459,http://www.ufcstats.com/fighter-details/803bebcfb6d6f506
7460,7460,/statistics/events/
7461,7461,/statistics/fighters
7462,7462,http://statleaders.ufc.com
7463,7463,/
7464,7464,https://ufc.com/terms
7465,7465,https://ufc.com/privacy-policy
7466,7466,/
7467,7467,/statistics/events/
7468,7468,/statistics/fighters
7469,7469,http://statleaders.ufc.com
7470,7470,http://www.ufcstats.com/fight-details/0d077813b6164fe1
7471,7471,http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e
7472,7472,http://www.ufcstats.com/fighter-details/6a2f7c151031653d
7473,7473,http://www.ufcstats.com/fight-details/cc73c73e6e3412d4
7474,7474,http://www.ufcstats.com/fighter-details/ccf5dc41417e9daf
7475,7475,http://www.ufcstats.com/fighter-details/78863e4a28204a6b
7476,7476,http://www.ufcstats.com/fight-details/d99b2abf50e9a03e
7477,7477,http://www.ufcstats.com/fighter-details/9cdd2da1a9104a0b
7478,7478,http://www.ufcstats.com/fighter-details/91dac5e69e28d5b5
7479,7479,http://www.ufcstats.com/fight-details/aa7d691fc6385acb
7480,7480,http://www.ufcstats.com/fighter-details/6bd02119599741a4
7481,7481,http://www.ufcstats.com/fighter-details/5ef0088c1b19beeb
7482,7482,http://www.ufcstats.com/fight-details/5b2835ac76f05993
7483,7483,http://www.ufcstats.com/fighter-details/4144798612ef96e5
7484,7484,http://www.ufcstats.com/fighter-details/a17ad5a5048e8c3f
